"","MIL","LAD","Series Winner"
"13776","0","3","LAD"
"13777","1","3","LAD"
"13778","0","3","LAD"
"13779","0","3","LAD"
"13780","2","3","LAD"
"13781","0","3","LAD"
"13782","0","3","LAD"
"13783","0","3","LAD"
"13784","1","3","LAD"
"13785","0","3","LAD"
"13786","3","0","MIL"
"13787","0","3","LAD"
"13788","3","1","MIL"
"13789","0","3","LAD"
"13790","1","3","LAD"
"13791","1","3","LAD"
"13792","3","0","MIL"
"13793","2","3","LAD"
"13794","1","3","LAD"
"13795","1","3","LAD"
"13796","1","3","LAD"
"13797","3","1","MIL"
"13798","1","3","LAD"
"13799","0","3","LAD"
"13800","1","3","LAD"
"13801","2","3","LAD"
"13802","0","3","LAD"
"13803","1","3","LAD"
"13804","1","3","LAD"
"13805","2","3","LAD"
"13806","1","3","LAD"
"13807","0","3","LAD"
"13808","1","3","LAD"
"13809","2","3","LAD"
"13810","2","3","LAD"
"13811","1","3","LAD"
"13812","1","3","LAD"
"13813","2","3","LAD"
"13814","0","3","LAD"
"13815","1","3","LAD"
"13816","1","3","LAD"
"13817","0","3","LAD"
"13818","0","3","LAD"
"13819","2","3","LAD"
"13820","1","3","LAD"
"13821","0","3","LAD"
"13822","1","3","LAD"
"13823","2","3","LAD"
"13824","3","1","MIL"
"13825","2","3","LAD"
"13826","0","3","LAD"
"13827","0","3","LAD"
"13828","1","3","LAD"
"13829","2","3","LAD"
"13830","1","3","LAD"
"13831","1","3","LAD"
"13832","0","3","LAD"
"13833","3","2","MIL"
"13834","2","3","LAD"
"13835","0","3","LAD"
"13836","0","3","LAD"
"13837","2","3","LAD"
"13838","2","3","LAD"
"13839","0","3","LAD"
"13840","3","1","MIL"
"13841","0","3","LAD"
"13842","2","3","LAD"
"13843","3","1","MIL"
"13844","0","3","LAD"
"13845","1","3","LAD"
"13846","1","3","LAD"
"13847","1","3","LAD"
"13848","0","3","LAD"
"13849","0","3","LAD"
"13850","1","3","LAD"
"13851","2","3","LAD"
"13852","0","3","LAD"
"13853","0","3","LAD"
"13854","0","3","LAD"
"13855","0","3","LAD"
"13856","0","3","LAD"
"13857","1","3","LAD"
"13858","1","3","LAD"
"13859","1","3","LAD"
"13860","0","3","LAD"
"13861","0","3","LAD"
"13862","0","3","LAD"
"13863","3","2","MIL"
"13864","1","3","LAD"
"13865","3","2","MIL"
"13866","2","3","LAD"
"13867","3","0","MIL"
"13868","0","3","LAD"
"13869","0","3","LAD"
"13870","0","3","LAD"
"13871","1","3","LAD"
"13872","0","3","LAD"
"13873","0","3","LAD"
"13874","1","3","LAD"
"13875","3","0","MIL"
"13876","0","3","LAD"
"13877","0","3","LAD"
"13878","2","3","LAD"
"13879","2","3","LAD"
"13880","1","3","LAD"
"13881","1","3","LAD"
"13882","0","3","LAD"
"13883","1","3","LAD"
"13884","2","3","LAD"
"13885","0","3","LAD"
"13886","1","3","LAD"
"13887","2","3","LAD"
"13888","1","3","LAD"
"13889","0","3","LAD"
"13890","2","3","LAD"
"13891","0","3","LAD"
"13892","1","3","LAD"
"13893","1","3","LAD"
"13894","2","3","LAD"
"13895","1","3","LAD"
"13896","1","3","LAD"
"13897","2","3","LAD"
"13898","2","3","LAD"
"13899","2","3","LAD"
"13900","1","3","LAD"
"13901","0","3","LAD"
"13902","0","3","LAD"
"13903","1","3","LAD"
"13904","0","3","LAD"
"13905","0","3","LAD"
"13906","3","1","MIL"
"13907","2","3","LAD"
"13908","0","3","LAD"
"13909","3","2","MIL"
"13910","2","3","LAD"
"13911","0","3","LAD"
"13912","0","3","LAD"
"13913","2","3","LAD"
"13914","1","3","LAD"
"13915","0","3","LAD"
"13916","2","3","LAD"
"13917","0","3","LAD"
"13918","1","3","LAD"
"13919","1","3","LAD"
"13920","2","3","LAD"
"13921","0","3","LAD"
"13922","1","3","LAD"
"13923","0","3","LAD"
"13924","2","3","LAD"
"13925","3","1","MIL"
"13926","1","3","LAD"
"13927","2","3","LAD"
"13928","1","3","LAD"
"13929","1","3","LAD"
"13930","1","3","LAD"
"13931","0","3","LAD"
"13932","0","3","LAD"
"13933","0","3","LAD"
"13934","2","3","LAD"
"13935","1","3","LAD"
"13936","0","3","LAD"
"13937","2","3","LAD"
"13938","0","3","LAD"
"13939","2","3","LAD"
"13940","0","3","LAD"
"13941","0","3","LAD"
"13942","1","3","LAD"
"13943","0","3","LAD"
"13944","1","3","LAD"
"13945","0","3","LAD"
"13946","0","3","LAD"
"13947","0","3","LAD"
"13948","1","3","LAD"
"13949","2","3","LAD"
"13950","1","3","LAD"
"13951","2","3","LAD"
"13952","1","3","LAD"
"13953","1","3","LAD"
"13954","1","3","LAD"
"13955","0","3","LAD"
"13956","0","3","LAD"
"13957","0","3","LAD"
"13958","0","3","LAD"
"13959","0","3","LAD"
"13960","1","3","LAD"
"13961","0","3","LAD"
"13962","0","3","LAD"
"13963","1","3","LAD"
"13964","2","3","LAD"
"13965","0","3","LAD"
"13966","0","3","LAD"
"13967","1","3","LAD"
"13968","0","3","LAD"
"13969","0","3","LAD"
"13970","0","3","LAD"
"13971","2","3","LAD"
"13972","0","3","LAD"
"13973","1","3","LAD"
"13974","3","2","MIL"
"13975","1","3","LAD"
"13976","0","3","LAD"
"13977","0","3","LAD"
"13978","1","3","LAD"
"13979","2","3","LAD"
"13980","0","3","LAD"
"13981","0","3","LAD"
"13982","0","3","LAD"
"13983","2","3","LAD"
"13984","1","3","LAD"
"13985","0","3","LAD"
"13986","2","3","LAD"
"13987","1","3","LAD"
"13988","2","3","LAD"
"13989","0","3","LAD"
"13990","1","3","LAD"
"13991","2","3","LAD"
"13992","1","3","LAD"
"13993","0","3","LAD"
"13994","1","3","LAD"
"13995","3","1","MIL"
"13996","0","3","LAD"
"13997","2","3","LAD"
"13998","3","2","MIL"
"13999","1","3","LAD"
"14000","2","3","LAD"
"14001","1","3","LAD"
"14002","0","3","LAD"
"14003","1","3","LAD"
"14004","0","3","LAD"
"14005","0","3","LAD"
"14006","0","3","LAD"
"14007","0","3","LAD"
"14008","0","3","LAD"
"14009","0","3","LAD"
"14010","2","3","LAD"
"14011","0","3","LAD"
"14012","2","3","LAD"
"14013","0","3","LAD"
"14014","3","2","MIL"
"14015","3","0","MIL"
"14016","0","3","LAD"
"14017","3","1","MIL"
"14018","1","3","LAD"
"14019","1","3","LAD"
"14020","2","3","LAD"
"14021","2","3","LAD"
"14022","0","3","LAD"
"14023","0","3","LAD"
"14024","0","3","LAD"
"14025","2","3","LAD"
"14026","1","3","LAD"
"14027","3","2","MIL"
"14028","1","3","LAD"
"14029","1","3","LAD"
"14030","2","3","LAD"
"14031","3","2","MIL"
"14032","2","3","LAD"
"14033","1","3","LAD"
"14034","3","1","MIL"
"14035","3","1","MIL"
"14036","0","3","LAD"
"14037","2","3","LAD"
"14038","2","3","LAD"
"14039","0","3","LAD"
"14040","0","3","LAD"
"14041","0","3","LAD"
"14042","2","3","LAD"
"14043","2","3","LAD"
"14044","2","3","LAD"
"14045","0","3","LAD"
"14046","3","2","MIL"
"14047","2","3","LAD"
"14048","1","3","LAD"
"14049","1","3","LAD"
"14050","2","3","LAD"
"14051","0","3","LAD"
"14052","1","3","LAD"
"14053","1","3","LAD"
"14054","2","3","LAD"
"14055","3","2","MIL"
"14056","3","0","MIL"
"14057","3","0","MIL"
"14058","0","3","LAD"
"14059","1","3","LAD"
"14060","0","3","LAD"
"14061","0","3","LAD"
"14062","0","3","LAD"
"14063","1","3","LAD"
"14064","0","3","LAD"
"14065","0","3","LAD"
"14066","0","3","LAD"
"14067","3","1","MIL"
"14068","1","3","LAD"
"14069","2","3","LAD"
"14070","3","1","MIL"
"14071","0","3","LAD"
"14072","2","3","LAD"
"14073","0","3","LAD"
"14074","3","0","MIL"
"14075","1","3","LAD"
"14076","1","3","LAD"
"14077","2","3","LAD"
"14078","2","3","LAD"
"14079","0","3","LAD"
"14080","1","3","LAD"
"14081","0","3","LAD"
"14082","1","3","LAD"
"14083","3","2","MIL"
"14084","1","3","LAD"
"14085","1","3","LAD"
"14086","1","3","LAD"
"14087","0","3","LAD"
"14088","1","3","LAD"
"14089","0","3","LAD"
"14090","0","3","LAD"
"14091","1","3","LAD"
"14092","0","3","LAD"
"14093","1","3","LAD"
"14094","3","2","MIL"
"14095","2","3","LAD"
"14096","3","1","MIL"
"14097","1","3","LAD"
"14098","2","3","LAD"
"14099","3","0","MIL"
"14100","3","1","MIL"
"14101","0","3","LAD"
"14102","1","3","LAD"
"14103","0","3","LAD"
"14104","3","2","MIL"
"14105","2","3","LAD"
"14106","3","1","MIL"
"14107","2","3","LAD"
"14108","3","0","MIL"
"14109","1","3","LAD"
"14110","2","3","LAD"
"14111","0","3","LAD"
"14112","0","3","LAD"
"14113","0","3","LAD"
"14114","2","3","LAD"
"14115","1","3","LAD"
"14116","2","3","LAD"
"14117","1","3","LAD"
"14118","1","3","LAD"
"14119","0","3","LAD"
"14120","0","3","LAD"
"14121","0","3","LAD"
"14122","2","3","LAD"
"14123","2","3","LAD"
"14124","2","3","LAD"
"14125","2","3","LAD"
"14126","3","2","MIL"
"14127","1","3","LAD"
"14128","2","3","LAD"
"14129","0","3","LAD"
"14130","0","3","LAD"
"14131","0","3","LAD"
"14132","0","3","LAD"
"14133","0","3","LAD"
"14134","3","0","MIL"
"14135","1","3","LAD"
"14136","0","3","LAD"
"14137","0","3","LAD"
"14138","1","3","LAD"
"14139","0","3","LAD"
"14140","1","3","LAD"
"14141","1","3","LAD"
"14142","0","3","LAD"
"14143","0","3","LAD"
"14144","0","3","LAD"
"14145","0","3","LAD"
"14146","2","3","LAD"
"14147","0","3","LAD"
"14148","0","3","LAD"
"14149","2","3","LAD"
"14150","0","3","LAD"
"14151","0","3","LAD"
"14152","3","1","MIL"
"14153","0","3","LAD"
"14154","0","3","LAD"
"14155","1","3","LAD"
"14156","0","3","LAD"
"14157","1","3","LAD"
"14158","1","3","LAD"
"14159","1","3","LAD"
"14160","0","3","LAD"
"14161","0","3","LAD"
"14162","2","3","LAD"
"14163","2","3","LAD"
"14164","0","3","LAD"
"14165","2","3","LAD"
"14166","1","3","LAD"
"14167","0","3","LAD"
"14168","1","3","LAD"
"14169","0","3","LAD"
"14170","0","3","LAD"
"14171","2","3","LAD"
"14172","0","3","LAD"
"14173","1","3","LAD"
"14174","1","3","LAD"
"14175","0","3","LAD"
"14176","2","3","LAD"
"14177","1","3","LAD"
"14178","0","3","LAD"
"14179","0","3","LAD"
"14180","2","3","LAD"
"14181","0","3","LAD"
"14182","0","3","LAD"
"14183","0","3","LAD"
"14184","0","3","LAD"
"14185","0","3","LAD"
"14186","1","3","LAD"
"14187","2","3","LAD"
"14188","0","3","LAD"
"14189","3","2","MIL"
"14190","1","3","LAD"
"14191","3","2","MIL"
"14192","2","3","LAD"
"14193","3","2","MIL"
"14194","1","3","LAD"
"14195","0","3","LAD"
"14196","0","3","LAD"
"14197","0","3","LAD"
"14198","0","3","LAD"
"14199","0","3","LAD"
"14200","1","3","LAD"
"14201","0","3","LAD"
"14202","3","2","MIL"
"14203","0","3","LAD"
"14204","1","3","LAD"
"14205","0","3","LAD"
"14206","1","3","LAD"
"14207","1","3","LAD"
"14208","2","3","LAD"
"14209","2","3","LAD"
"14210","0","3","LAD"
"14211","0","3","LAD"
"14212","3","2","MIL"
"14213","1","3","LAD"
"14214","2","3","LAD"
"14215","0","3","LAD"
"14216","1","3","LAD"
"14217","1","3","LAD"
"14218","2","3","LAD"
"14219","1","3","LAD"
"14220","1","3","LAD"
"14221","1","3","LAD"
"14222","0","3","LAD"
"14223","0","3","LAD"
"14224","0","3","LAD"
"14225","3","1","MIL"
"14226","0","3","LAD"
"14227","0","3","LAD"
"14228","2","3","LAD"
"14229","0","3","LAD"
"14230","2","3","LAD"
"14231","2","3","LAD"
"14232","2","3","LAD"
"14233","1","3","LAD"
"14234","3","1","MIL"
"14235","0","3","LAD"
"14236","1","3","LAD"
"14237","1","3","LAD"
"14238","0","3","LAD"
"14239","3","2","MIL"
"14240","0","3","LAD"
"14241","1","3","LAD"
"14242","0","3","LAD"
"14243","0","3","LAD"
"14244","3","1","MIL"
"14245","1","3","LAD"
"14246","1","3","LAD"
"14247","1","3","LAD"
"14248","0","3","LAD"
"14249","2","3","LAD"
"14250","0","3","LAD"
"14251","3","0","MIL"
"14252","0","3","LAD"
"14253","1","3","LAD"
"14254","1","3","LAD"
"14255","1","3","LAD"
"14256","1","3","LAD"
"14257","3","2","MIL"
"14258","3","1","MIL"
"14259","1","3","LAD"
"14260","0","3","LAD"
"14261","2","3","LAD"
"14262","1","3","LAD"
"14263","0","3","LAD"
"14264","1","3","LAD"
"14265","1","3","LAD"
"14266","1","3","LAD"
"14267","0","3","LAD"
"14268","2","3","LAD"
"14269","1","3","LAD"
"14270","2","3","LAD"
"14271","0","3","LAD"
"14272","0","3","LAD"
"14273","3","1","MIL"
"14274","0","3","LAD"
"14275","0","3","LAD"
"14276","0","3","LAD"
"14277","0","3","LAD"
"14278","0","3","LAD"
"14279","3","2","MIL"
"14280","1","3","LAD"
"14281","0","3","LAD"
"14282","1","3","LAD"
"14283","2","3","LAD"
"14284","0","3","LAD"
"14285","1","3","LAD"
"14286","2","3","LAD"
"14287","0","3","LAD"
"14288","2","3","LAD"
"14289","0","3","LAD"
"14290","2","3","LAD"
"14291","0","3","LAD"
"14292","1","3","LAD"
"14293","2","3","LAD"
"14294","2","3","LAD"
"14295","3","0","MIL"
"14296","0","3","LAD"
"14297","3","2","MIL"
"14298","1","3","LAD"
"14299","0","3","LAD"
"14300","2","3","LAD"
"14301","2","3","LAD"
"14302","2","3","LAD"
"14303","1","3","LAD"
"14304","2","3","LAD"
"14305","0","3","LAD"
"14306","0","3","LAD"
"14307","2","3","LAD"
"14308","0","3","LAD"
"14309","2","3","LAD"
"14310","3","2","MIL"
"14311","0","3","LAD"
"14312","1","3","LAD"
"14313","1","3","LAD"
"14314","1","3","LAD"
"14315","2","3","LAD"
"14316","2","3","LAD"
"14317","3","2","MIL"
"14318","0","3","LAD"
"14319","0","3","LAD"
"14320","1","3","LAD"
"14321","3","2","MIL"
"14322","3","1","MIL"
"14323","0","3","LAD"
"14324","1","3","LAD"
"14325","0","3","LAD"
"14326","0","3","LAD"
"14327","0","3","LAD"
"14328","0","3","LAD"
"14329","3","1","MIL"
"14330","0","3","LAD"
"14331","0","3","LAD"
"14332","1","3","LAD"
"14333","0","3","LAD"
"14334","1","3","LAD"
"14335","3","1","MIL"
"14336","0","3","LAD"
"14337","1","3","LAD"
"14338","0","3","LAD"
"14339","3","2","MIL"
"14340","0","3","LAD"
"14341","0","3","LAD"
"14342","2","3","LAD"
"14343","1","3","LAD"
"14344","1","3","LAD"
"14345","1","3","LAD"
"14346","2","3","LAD"
"14347","3","1","MIL"
"14348","1","3","LAD"
"14349","3","0","MIL"
"14350","2","3","LAD"
"14351","0","3","LAD"
"14352","2","3","LAD"
"14353","1","3","LAD"
"14354","0","3","LAD"
"14355","3","1","MIL"
"14356","0","3","LAD"
"14357","0","3","LAD"
"14358","3","1","MIL"
"14359","0","3","LAD"
"14360","0","3","LAD"
"14361","0","3","LAD"
"14362","1","3","LAD"
"14363","0","3","LAD"
"14364","3","1","MIL"
"14365","3","1","MIL"
"14366","0","3","LAD"
"14367","2","3","LAD"
"14368","0","3","LAD"
"14369","1","3","LAD"
"14370","0","3","LAD"
"14371","0","3","LAD"
"14372","3","1","MIL"
"14373","0","3","LAD"
"14374","0","3","LAD"
"14375","1","3","LAD"
"14376","0","3","LAD"
"14377","0","3","LAD"
"14378","3","2","MIL"
"14379","1","3","LAD"
"14380","3","1","MIL"
"14381","0","3","LAD"
"14382","3","2","MIL"
"14383","0","3","LAD"
"14384","0","3","LAD"
"14385","2","3","LAD"
"14386","1","3","LAD"
"14387","0","3","LAD"
"14388","3","1","MIL"
"14389","3","2","MIL"
"14390","0","3","LAD"
"14391","0","3","LAD"
"14392","0","3","LAD"
"14393","0","3","LAD"
"14394","0","3","LAD"
"14395","1","3","LAD"
"14396","0","3","LAD"
"14397","1","3","LAD"
"14398","0","3","LAD"
"14399","0","3","LAD"
"14400","2","3","LAD"
"14401","1","3","LAD"
"14402","0","3","LAD"
"14403","3","1","MIL"
"14404","2","3","LAD"
"14405","1","3","LAD"
"14406","1","3","LAD"
"14407","1","3","LAD"
"14408","0","3","LAD"
"14409","1","3","LAD"
"14410","0","3","LAD"
"14411","1","3","LAD"
"14412","3","0","MIL"
"14413","0","3","LAD"
"14414","1","3","LAD"
"14415","1","3","LAD"
"14416","3","0","MIL"
"14417","0","3","LAD"
"14418","2","3","LAD"
"14419","0","3","LAD"
"14420","3","0","MIL"
"14421","0","3","LAD"
"14422","0","3","LAD"
"14423","0","3","LAD"
"14424","1","3","LAD"
"14425","0","3","LAD"
"14426","0","3","LAD"
"14427","3","2","MIL"
"14428","1","3","LAD"
"14429","1","3","LAD"
"14430","0","3","LAD"
"14431","2","3","LAD"
"14432","0","3","LAD"
"14433","0","3","LAD"
"14434","2","3","LAD"
"14435","2","3","LAD"
"14436","2","3","LAD"
"14437","2","3","LAD"
"14438","0","3","LAD"
"14439","1","3","LAD"
"14440","0","3","LAD"
"14441","0","3","LAD"
"14442","1","3","LAD"
"14443","1","3","LAD"
"14444","1","3","LAD"
"14445","0","3","LAD"
"14446","1","3","LAD"
"14447","3","0","MIL"
"14448","2","3","LAD"
"14449","1","3","LAD"
"14450","0","3","LAD"
"14451","1","3","LAD"
"14452","1","3","LAD"
"14453","2","3","LAD"
"14454","2","3","LAD"
"14455","0","3","LAD"
"14456","3","1","MIL"
"14457","3","1","MIL"
"14458","0","3","LAD"
"14459","1","3","LAD"
"14460","2","3","LAD"
"14461","3","2","MIL"
"14462","0","3","LAD"
"14463","0","3","LAD"
"14464","3","1","MIL"
"14465","0","3","LAD"
"14466","0","3","LAD"
"14467","1","3","LAD"
"14468","2","3","LAD"
"14469","1","3","LAD"
"14470","2","3","LAD"
"14471","1","3","LAD"
"14472","3","1","MIL"
"14473","2","3","LAD"
"14474","0","3","LAD"
"14475","1","3","LAD"
"14476","2","3","LAD"
"14477","2","3","LAD"
"14478","1","3","LAD"
"14479","3","0","MIL"
"14480","2","3","LAD"
"14481","2","3","LAD"
"14482","2","3","LAD"
"14483","3","2","MIL"
"14484","0","3","LAD"
"14485","0","3","LAD"
"14486","1","3","LAD"
"14487","3","1","MIL"
"14488","2","3","LAD"
"14489","2","3","LAD"
"14490","0","3","LAD"
"14491","1","3","LAD"
"14492","0","3","LAD"
"14493","0","3","LAD"
"14494","0","3","LAD"
"14495","0","3","LAD"
"14496","1","3","LAD"
"14497","3","1","MIL"
"14498","0","3","LAD"
"14499","1","3","LAD"
"14500","1","3","LAD"
"14501","0","3","LAD"
"14502","0","3","LAD"
"14503","0","3","LAD"
"14504","1","3","LAD"
"14505","3","1","MIL"
"14506","0","3","LAD"
"14507","2","3","LAD"
"14508","0","3","LAD"
"14509","0","3","LAD"
"14510","2","3","LAD"
"14511","2","3","LAD"
"14512","1","3","LAD"
"14513","2","3","LAD"
"14514","1","3","LAD"
"14515","1","3","LAD"
"14516","0","3","LAD"
"14517","2","3","LAD"
"14518","1","3","LAD"
"14519","0","3","LAD"
"14520","3","1","MIL"
"14521","3","0","MIL"
"14522","1","3","LAD"
"14523","0","3","LAD"
"14524","1","3","LAD"
"14525","1","3","LAD"
"14526","2","3","LAD"
"14527","2","3","LAD"
"14528","1","3","LAD"
"14529","0","3","LAD"
"14530","1","3","LAD"
"14531","1","3","LAD"
"14532","2","3","LAD"
"14533","1","3","LAD"
"14534","0","3","LAD"
"14535","1","3","LAD"
"14536","1","3","LAD"
"14537","0","3","LAD"
"14538","2","3","LAD"
"14539","2","3","LAD"
"14540","2","3","LAD"
"14541","0","3","LAD"
"14542","3","1","MIL"
"14543","0","3","LAD"
"14544","0","3","LAD"
"14545","1","3","LAD"
"14546","0","3","LAD"
"14547","0","3","LAD"
"14548","2","3","LAD"
"14549","2","3","LAD"
"14550","2","3","LAD"
"14551","3","1","MIL"
"14552","3","1","MIL"
"14553","0","3","LAD"
"14554","0","3","LAD"
"14555","2","3","LAD"
"14556","0","3","LAD"
"14557","0","3","LAD"
"14558","0","3","LAD"
"14559","2","3","LAD"
"14560","3","2","MIL"
"14561","1","3","LAD"
"14562","1","3","LAD"
"14563","3","2","MIL"
"14564","0","3","LAD"
"14565","0","3","LAD"
"14566","0","3","LAD"
"14567","1","3","LAD"
"14568","3","1","MIL"
"14569","2","3","LAD"
"14570","0","3","LAD"
"14571","1","3","LAD"
"14572","1","3","LAD"
"14573","1","3","LAD"
"14574","1","3","LAD"
"14575","0","3","LAD"
"14576","1","3","LAD"
"14577","1","3","LAD"
"14578","1","3","LAD"
"14579","0","3","LAD"
"14580","2","3","LAD"
"14581","3","1","MIL"
"14582","1","3","LAD"
"14583","0","3","LAD"
"14584","2","3","LAD"
"14585","2","3","LAD"
"14586","3","2","MIL"
"14587","2","3","LAD"
"14588","2","3","LAD"
"14589","3","1","MIL"
"14590","0","3","LAD"
"14591","0","3","LAD"
"14592","1","3","LAD"
"14593","0","3","LAD"
"14594","0","3","LAD"
"14595","0","3","LAD"
"14596","0","3","LAD"
"14597","0","3","LAD"
"14598","0","3","LAD"
"14599","2","3","LAD"
"14600","2","3","LAD"
"14601","0","3","LAD"
"14602","0","3","LAD"
"14603","0","3","LAD"
"14604","2","3","LAD"
"14605","1","3","LAD"
"14606","2","3","LAD"
"14607","0","3","LAD"
"14608","1","3","LAD"
"14609","1","3","LAD"
"14610","3","2","MIL"
"14611","0","3","LAD"
"14612","0","3","LAD"
"14613","3","1","MIL"
"14614","1","3","LAD"
"14615","2","3","LAD"
"14616","1","3","LAD"
"14617","0","3","LAD"
"14618","2","3","LAD"
"14619","0","3","LAD"
"14620","0","3","LAD"
"14621","3","0","MIL"
"14622","0","3","LAD"
"14623","1","3","LAD"
"14624","1","3","LAD"
"14625","1","3","LAD"
"14626","0","3","LAD"
"14627","1","3","LAD"
"14628","1","3","LAD"
"14629","0","3","LAD"
"14630","3","2","MIL"
"14631","0","3","LAD"
"14632","0","3","LAD"
"14633","1","3","LAD"
"14634","1","3","LAD"
"14635","3","0","MIL"
"14636","1","3","LAD"
"14637","0","3","LAD"
"14638","1","3","LAD"
"14639","0","3","LAD"
"14640","1","3","LAD"
"14641","0","3","LAD"
"14642","2","3","LAD"
"14643","2","3","LAD"
"14644","0","3","LAD"
"14645","0","3","LAD"
"14646","2","3","LAD"
"14647","2","3","LAD"
"14648","0","3","LAD"
"14649","0","3","LAD"
"14650","2","3","LAD"
"14651","1","3","LAD"
"14652","1","3","LAD"
"14653","1","3","LAD"
"14654","0","3","LAD"
"14655","0","3","LAD"
"14656","1","3","LAD"
"14657","2","3","LAD"
"14658","3","1","MIL"
"14659","1","3","LAD"
"14660","0","3","LAD"
"14661","0","3","LAD"
"14662","1","3","LAD"
"14663","1","3","LAD"
"14664","1","3","LAD"
"14665","1","3","LAD"
"14666","1","3","LAD"
"14667","2","3","LAD"
"14668","3","1","MIL"
"14669","1","3","LAD"
"14670","2","3","LAD"
"14671","1","3","LAD"
"14672","1","3","LAD"
"14673","2","3","LAD"
"14674","0","3","LAD"
"14675","1","3","LAD"
"14676","0","3","LAD"
"14677","3","1","MIL"
"14678","2","3","LAD"
"14679","0","3","LAD"
"14680","0","3","LAD"
"14681","1","3","LAD"
"14682","2","3","LAD"
"14683","0","3","LAD"
"14684","2","3","LAD"
"14685","0","3","LAD"
"14686","1","3","LAD"
"14687","2","3","LAD"
"14688","1","3","LAD"
"14689","1","3","LAD"
"14690","1","3","LAD"
"14691","0","3","LAD"
"14692","3","1","MIL"
"14693","2","3","LAD"
"14694","1","3","LAD"
"14695","0","3","LAD"
"14696","1","3","LAD"
"14697","1","3","LAD"
"14698","3","1","MIL"
"14699","1","3","LAD"
"14700","1","3","LAD"
"14701","1","3","LAD"
"14702","2","3","LAD"
"14703","2","3","LAD"
"14704","1","3","LAD"
"14705","1","3","LAD"
"14706","2","3","LAD"
"14707","2","3","LAD"
"14708","1","3","LAD"
"14709","3","2","MIL"
"14710","2","3","LAD"
"14711","1","3","LAD"
"14712","2","3","LAD"
"14713","2","3","LAD"
"14714","0","3","LAD"
"14715","3","0","MIL"
"14716","3","1","MIL"
"14717","2","3","LAD"
"14718","1","3","LAD"
"14719","1","3","LAD"
"14720","0","3","LAD"
"14721","0","3","LAD"
"14722","2","3","LAD"
"14723","1","3","LAD"
"14724","2","3","LAD"
"14725","0","3","LAD"
"14726","2","3","LAD"
"14727","1","3","LAD"
"14728","3","0","MIL"
"14729","0","3","LAD"
"14730","3","1","MIL"
"14731","0","3","LAD"
"14732","2","3","LAD"
"14733","1","3","LAD"
"14734","2","3","LAD"
"14735","3","0","MIL"
"14736","3","1","MIL"
"14737","3","1","MIL"
"14738","2","3","LAD"
"14739","0","3","LAD"
"14740","0","3","LAD"
"14741","1","3","LAD"
"14742","0","3","LAD"
"14743","0","3","LAD"
"14744","0","3","LAD"
"14745","0","3","LAD"
"14746","1","3","LAD"
