"","NYY","HOU","Series Winner"
"27756","3","4","HOU"
"27757","1","4","HOU"
"27758","1","4","HOU"
"27759","0","4","HOU"
"27760","0","4","HOU"
"27761","1","4","HOU"
"27762","4","3","NYY"
"27763","2","4","HOU"
"27764","1","4","HOU"
"27765","4","2","NYY"
"27766","2","4","HOU"
"27767","4","0","NYY"
"27768","2","4","HOU"
"27769","2","4","HOU"
"27770","4","3","NYY"
"27771","4","3","NYY"
"27772","2","4","HOU"
"27773","1","4","HOU"
"27774","1","4","HOU"
"27775","3","4","HOU"
"27776","0","4","HOU"
"27777","4","0","NYY"
"27778","0","4","HOU"
"27779","2","4","HOU"
"27780","0","4","HOU"
"27781","2","4","HOU"
"27782","4","3","NYY"
"27783","0","4","HOU"
"27784","1","4","HOU"
"27785","3","4","HOU"
"27786","3","4","HOU"
"27787","3","4","HOU"
"27788","0","4","HOU"
"27789","1","4","HOU"
"27790","1","4","HOU"
"27791","2","4","HOU"
"27792","4","3","NYY"
"27793","3","4","HOU"
"27794","2","4","HOU"
"27795","2","4","HOU"
"27796","4","2","NYY"
"27797","0","4","HOU"
"27798","4","2","NYY"
"27799","4","2","NYY"
"27800","3","4","HOU"
"27801","4","2","NYY"
"27802","0","4","HOU"
"27803","1","4","HOU"
"27804","1","4","HOU"
"27805","2","4","HOU"
"27806","0","4","HOU"
"27807","4","1","NYY"
"27808","1","4","HOU"
"27809","1","4","HOU"
"27810","1","4","HOU"
"27811","3","4","HOU"
"27812","1","4","HOU"
"27813","3","4","HOU"
"27814","3","4","HOU"
"27815","0","4","HOU"
"27816","4","0","NYY"
"27817","2","4","HOU"
"27818","4","2","NYY"
"27819","2","4","HOU"
"27820","0","4","HOU"
"27821","1","4","HOU"
"27822","3","4","HOU"
"27823","2","4","HOU"
"27824","2","4","HOU"
"27825","1","4","HOU"
"27826","1","4","HOU"
"27827","2","4","HOU"
"27828","2","4","HOU"
"27829","4","2","NYY"
"27830","4","2","NYY"
"27831","0","4","HOU"
"27832","3","4","HOU"
"27833","0","4","HOU"
"27834","3","4","HOU"
"27835","2","4","HOU"
"27836","2","4","HOU"
"27837","1","4","HOU"
"27838","3","4","HOU"
"27839","0","4","HOU"
"27840","3","4","HOU"
"27841","3","4","HOU"
"27842","1","4","HOU"
"27843","3","4","HOU"
"27844","4","1","NYY"
"27845","0","4","HOU"
"27846","1","4","HOU"
"27847","0","4","HOU"
"27848","2","4","HOU"
"27849","1","4","HOU"
"27850","1","4","HOU"
"27851","0","4","HOU"
"27852","4","2","NYY"
"27853","3","4","HOU"
"27854","4","2","NYY"
"27855","0","4","HOU"
"27856","2","4","HOU"
"27857","1","4","HOU"
"27858","3","4","HOU"
"27859","4","1","NYY"
"27860","1","4","HOU"
"27861","0","4","HOU"
"27862","2","4","HOU"
"27863","1","4","HOU"
"27864","3","4","HOU"
"27865","2","4","HOU"
"27866","1","4","HOU"
"27867","0","4","HOU"
"27868","3","4","HOU"
"27869","1","4","HOU"
"27870","2","4","HOU"
"27871","3","4","HOU"
"27872","1","4","HOU"
"27873","2","4","HOU"
"27874","3","4","HOU"
"27875","4","3","NYY"
"27876","4","2","NYY"
"27877","4","2","NYY"
"27878","2","4","HOU"
"27879","2","4","HOU"
"27880","3","4","HOU"
"27881","1","4","HOU"
"27882","1","4","HOU"
"27883","4","1","NYY"
"27884","1","4","HOU"
"27885","1","4","HOU"
"27886","3","4","HOU"
"27887","2","4","HOU"
"27888","3","4","HOU"
"27889","4","2","NYY"
"27890","2","4","HOU"
"27891","0","4","HOU"
"27892","2","4","HOU"
"27893","2","4","HOU"
"27894","3","4","HOU"
"27895","1","4","HOU"
"27896","1","4","HOU"
"27897","3","4","HOU"
"27898","4","2","NYY"
"27899","1","4","HOU"
"27900","1","4","HOU"
"27901","1","4","HOU"
"27902","3","4","HOU"
"27903","4","1","NYY"
"27904","4","0","NYY"
"27905","1","4","HOU"
"27906","3","4","HOU"
"27907","2","4","HOU"
"27908","3","4","HOU"
"27909","2","4","HOU"
"27910","1","4","HOU"
"27911","4","3","NYY"
"27912","4","1","NYY"
"27913","1","4","HOU"
"27914","3","4","HOU"
"27915","3","4","HOU"
"27916","3","4","HOU"
"27917","3","4","HOU"
"27918","0","4","HOU"
"27919","4","2","NYY"
"27920","0","4","HOU"
"27921","0","4","HOU"
"27922","4","3","NYY"
"27923","0","4","HOU"
"27924","0","4","HOU"
"27925","1","4","HOU"
"27926","1","4","HOU"
"27927","2","4","HOU"
"27928","4","2","NYY"
"27929","2","4","HOU"
"27930","0","4","HOU"
"27931","2","4","HOU"
"27932","3","4","HOU"
"27933","0","4","HOU"
"27934","1","4","HOU"
"27935","1","4","HOU"
"27936","3","4","HOU"
"27937","3","4","HOU"
"27938","3","4","HOU"
"27939","4","3","NYY"
"27940","1","4","HOU"
"27941","1","4","HOU"
"27942","1","4","HOU"
"27943","3","4","HOU"
"27944","3","4","HOU"
"27945","1","4","HOU"
"27946","0","4","HOU"
"27947","2","4","HOU"
"27948","4","2","NYY"
"27949","3","4","HOU"
"27950","4","3","NYY"
"27951","4","2","NYY"
"27952","3","4","HOU"
"27953","3","4","HOU"
"27954","4","2","NYY"
"27955","2","4","HOU"
"27956","3","4","HOU"
"27957","0","4","HOU"
"27958","1","4","HOU"
"27959","2","4","HOU"
"27960","3","4","HOU"
"27961","2","4","HOU"
"27962","4","3","NYY"
"27963","1","4","HOU"
"27964","4","3","NYY"
"27965","4","2","NYY"
"27966","3","4","HOU"
"27967","3","4","HOU"
"27968","0","4","HOU"
"27969","3","4","HOU"
"27970","2","4","HOU"
"27971","3","4","HOU"
"27972","1","4","HOU"
"27973","0","4","HOU"
"27974","0","4","HOU"
"27975","0","4","HOU"
"27976","1","4","HOU"
"27977","4","2","NYY"
"27978","1","4","HOU"
"27979","2","4","HOU"
"27980","3","4","HOU"
"27981","4","1","NYY"
"27982","4","2","NYY"
"27983","0","4","HOU"
"27984","4","1","NYY"
"27985","4","1","NYY"
"27986","1","4","HOU"
"27987","2","4","HOU"
"27988","1","4","HOU"
"27989","3","4","HOU"
"27990","0","4","HOU"
"27991","2","4","HOU"
"27992","1","4","HOU"
"27993","0","4","HOU"
"27994","3","4","HOU"
"27995","0","4","HOU"
"27996","3","4","HOU"
"27997","0","4","HOU"
"27998","3","4","HOU"
"27999","2","4","HOU"
"28000","1","4","HOU"
"28001","1","4","HOU"
"28002","3","4","HOU"
"28003","2","4","HOU"
"28004","0","4","HOU"
"28005","4","1","NYY"
"28006","1","4","HOU"
"28007","2","4","HOU"
"28008","3","4","HOU"
"28009","4","3","NYY"
"28010","2","4","HOU"
"28011","1","4","HOU"
"28012","4","2","NYY"
"28013","2","4","HOU"
"28014","4","1","NYY"
"28015","3","4","HOU"
"28016","4","3","NYY"
"28017","1","4","HOU"
"28018","1","4","HOU"
"28019","0","4","HOU"
"28020","1","4","HOU"
"28021","3","4","HOU"
"28022","0","4","HOU"
"28023","1","4","HOU"
"28024","2","4","HOU"
"28025","4","3","NYY"
"28026","2","4","HOU"
"28027","0","4","HOU"
"28028","2","4","HOU"
"28029","1","4","HOU"
"28030","3","4","HOU"
"28031","4","1","NYY"
"28032","2","4","HOU"
"28033","1","4","HOU"
"28034","3","4","HOU"
"28035","3","4","HOU"
"28036","0","4","HOU"
"28037","2","4","HOU"
"28038","4","1","NYY"
"28039","1","4","HOU"
"28040","4","1","NYY"
"28041","1","4","HOU"
"28042","2","4","HOU"
"28043","1","4","HOU"
"28044","3","4","HOU"
"28045","2","4","HOU"
"28046","1","4","HOU"
"28047","2","4","HOU"
"28048","2","4","HOU"
"28049","3","4","HOU"
"28050","2","4","HOU"
"28051","4","2","NYY"
"28052","3","4","HOU"
"28053","4","3","NYY"
"28054","3","4","HOU"
"28055","2","4","HOU"
"28056","0","4","HOU"
"28057","4","2","NYY"
"28058","3","4","HOU"
"28059","4","0","NYY"
"28060","3","4","HOU"
"28061","2","4","HOU"
"28062","3","4","HOU"
"28063","2","4","HOU"
"28064","2","4","HOU"
"28065","1","4","HOU"
"28066","2","4","HOU"
"28067","4","2","NYY"
"28068","2","4","HOU"
"28069","3","4","HOU"
"28070","1","4","HOU"
"28071","1","4","HOU"
"28072","4","2","NYY"
"28073","3","4","HOU"
"28074","2","4","HOU"
"28075","2","4","HOU"
"28076","3","4","HOU"
"28077","2","4","HOU"
"28078","2","4","HOU"
"28079","4","3","NYY"
"28080","2","4","HOU"
"28081","1","4","HOU"
"28082","3","4","HOU"
"28083","0","4","HOU"
"28084","1","4","HOU"
"28085","0","4","HOU"
"28086","2","4","HOU"
"28087","2","4","HOU"
"28088","4","3","NYY"
"28089","4","1","NYY"
"28090","0","4","HOU"
"28091","0","4","HOU"
"28092","4","2","NYY"
"28093","1","4","HOU"
"28094","1","4","HOU"
"28095","3","4","HOU"
"28096","2","4","HOU"
"28097","4","3","NYY"
"28098","2","4","HOU"
"28099","0","4","HOU"
"28100","4","2","NYY"
"28101","4","3","NYY"
"28102","1","4","HOU"
"28103","4","1","NYY"
"28104","4","1","NYY"
"28105","0","4","HOU"
"28106","0","4","HOU"
"28107","2","4","HOU"
"28108","1","4","HOU"
"28109","3","4","HOU"
"28110","3","4","HOU"
"28111","1","4","HOU"
"28112","3","4","HOU"
"28113","2","4","HOU"
"28114","4","3","NYY"
"28115","0","4","HOU"
"28116","1","4","HOU"
"28117","3","4","HOU"
"28118","4","0","NYY"
"28119","2","4","HOU"
"28120","1","4","HOU"
"28121","1","4","HOU"
"28122","3","4","HOU"
"28123","3","4","HOU"
"28124","4","2","NYY"
"28125","4","2","NYY"
"28126","4","2","NYY"
"28127","1","4","HOU"
"28128","2","4","HOU"
"28129","1","4","HOU"
"28130","4","0","NYY"
"28131","1","4","HOU"
"28132","2","4","HOU"
"28133","1","4","HOU"
"28134","1","4","HOU"
"28135","4","3","NYY"
"28136","3","4","HOU"
"28137","2","4","HOU"
"28138","1","4","HOU"
"28139","4","2","NYY"
"28140","3","4","HOU"
"28141","0","4","HOU"
"28142","4","0","NYY"
"28143","0","4","HOU"
"28144","1","4","HOU"
"28145","1","4","HOU"
"28146","4","2","NYY"
"28147","4","1","NYY"
"28148","4","1","NYY"
"28149","2","4","HOU"
"28150","2","4","HOU"
"28151","2","4","HOU"
"28152","4","2","NYY"
"28153","2","4","HOU"
"28154","2","4","HOU"
"28155","0","4","HOU"
"28156","3","4","HOU"
"28157","3","4","HOU"
"28158","2","4","HOU"
"28159","4","1","NYY"
"28160","3","4","HOU"
"28161","0","4","HOU"
"28162","4","2","NYY"
"28163","4","2","NYY"
"28164","1","4","HOU"
"28165","3","4","HOU"
"28166","1","4","HOU"
"28167","1","4","HOU"
"28168","4","3","NYY"
"28169","4","2","NYY"
"28170","3","4","HOU"
"28171","2","4","HOU"
"28172","1","4","HOU"
"28173","4","2","NYY"
"28174","3","4","HOU"
"28175","2","4","HOU"
"28176","2","4","HOU"
"28177","3","4","HOU"
"28178","3","4","HOU"
"28179","2","4","HOU"
"28180","3","4","HOU"
"28181","0","4","HOU"
"28182","1","4","HOU"
"28183","1","4","HOU"
"28184","0","4","HOU"
"28185","0","4","HOU"
"28186","2","4","HOU"
"28187","0","4","HOU"
"28188","3","4","HOU"
"28189","2","4","HOU"
"28190","1","4","HOU"
"28191","4","2","NYY"
"28192","3","4","HOU"
"28193","3","4","HOU"
"28194","4","1","NYY"
"28195","4","3","NYY"
"28196","0","4","HOU"
"28197","3","4","HOU"
"28198","2","4","HOU"
"28199","2","4","HOU"
"28200","2","4","HOU"
"28201","0","4","HOU"
"28202","0","4","HOU"
"28203","2","4","HOU"
"28204","3","4","HOU"
"28205","1","4","HOU"
"28206","4","3","NYY"
"28207","3","4","HOU"
"28208","3","4","HOU"
"28209","2","4","HOU"
"28210","2","4","HOU"
"28211","2","4","HOU"
"28212","3","4","HOU"
"28213","3","4","HOU"
"28214","3","4","HOU"
"28215","2","4","HOU"
"28216","4","3","NYY"
"28217","2","4","HOU"
"28218","2","4","HOU"
"28219","1","4","HOU"
"28220","3","4","HOU"
"28221","1","4","HOU"
"28222","3","4","HOU"
"28223","2","4","HOU"
"28224","4","2","NYY"
"28225","2","4","HOU"
"28226","2","4","HOU"
"28227","3","4","HOU"
"28228","2","4","HOU"
"28229","1","4","HOU"
"28230","1","4","HOU"
"28231","1","4","HOU"
"28232","2","4","HOU"
"28233","1","4","HOU"
"28234","0","4","HOU"
"28235","4","1","NYY"
"28236","2","4","HOU"
"28237","2","4","HOU"
"28238","3","4","HOU"
"28239","2","4","HOU"
"28240","2","4","HOU"
"28241","4","2","NYY"
"28242","1","4","HOU"
"28243","3","4","HOU"
"28244","2","4","HOU"
"28245","2","4","HOU"
"28246","3","4","HOU"
"28247","2","4","HOU"
"28248","1","4","HOU"
"28249","0","4","HOU"
"28250","3","4","HOU"
"28251","3","4","HOU"
"28252","2","4","HOU"
"28253","1","4","HOU"
"28254","3","4","HOU"
"28255","0","4","HOU"
"28256","0","4","HOU"
"28257","2","4","HOU"
"28258","1","4","HOU"
"28259","2","4","HOU"
"28260","2","4","HOU"
"28261","4","2","NYY"
"28262","0","4","HOU"
"28263","2","4","HOU"
"28264","1","4","HOU"
"28265","1","4","HOU"
"28266","2","4","HOU"
"28267","3","4","HOU"
"28268","1","4","HOU"
"28269","1","4","HOU"
"28270","2","4","HOU"
"28271","1","4","HOU"
"28272","1","4","HOU"
"28273","2","4","HOU"
"28274","3","4","HOU"
"28275","4","2","NYY"
"28276","1","4","HOU"
"28277","1","4","HOU"
"28278","2","4","HOU"
"28279","4","2","NYY"
"28280","3","4","HOU"
"28281","0","4","HOU"
"28282","4","2","NYY"
"28283","4","2","NYY"
"28284","3","4","HOU"
"28285","3","4","HOU"
"28286","1","4","HOU"
"28287","2","4","HOU"
"28288","1","4","HOU"
"28289","1","4","HOU"
"28290","2","4","HOU"
"28291","1","4","HOU"
"28292","2","4","HOU"
"28293","3","4","HOU"
"28294","3","4","HOU"
"28295","1","4","HOU"
"28296","4","3","NYY"
"28297","4","2","NYY"
"28298","1","4","HOU"
"28299","1","4","HOU"
"28300","0","4","HOU"
"28301","1","4","HOU"
"28302","3","4","HOU"
"28303","1","4","HOU"
"28304","2","4","HOU"
"28305","0","4","HOU"
"28306","3","4","HOU"
"28307","2","4","HOU"
"28308","3","4","HOU"
"28309","4","3","NYY"
"28310","2","4","HOU"
"28311","2","4","HOU"
"28312","3","4","HOU"
"28313","2","4","HOU"
"28314","2","4","HOU"
"28315","3","4","HOU"
"28316","1","4","HOU"
"28317","4","2","NYY"
"28318","1","4","HOU"
"28319","0","4","HOU"
"28320","1","4","HOU"
"28321","3","4","HOU"
"28322","2","4","HOU"
"28323","0","4","HOU"
"28324","1","4","HOU"
"28325","1","4","HOU"
"28326","0","4","HOU"
"28327","2","4","HOU"
"28328","3","4","HOU"
"28329","4","2","NYY"
"28330","0","4","HOU"
"28331","4","2","NYY"
"28332","1","4","HOU"
"28333","1","4","HOU"
"28334","4","2","NYY"
"28335","4","2","NYY"
"28336","0","4","HOU"
"28337","2","4","HOU"
"28338","0","4","HOU"
"28339","3","4","HOU"
"28340","1","4","HOU"
"28341","3","4","HOU"
"28342","3","4","HOU"
"28343","3","4","HOU"
"28344","2","4","HOU"
"28345","3","4","HOU"
"28346","4","1","NYY"
"28347","1","4","HOU"
"28348","3","4","HOU"
"28349","0","4","HOU"
"28350","4","2","NYY"
"28351","0","4","HOU"
"28352","2","4","HOU"
"28353","1","4","HOU"
"28354","3","4","HOU"
"28355","2","4","HOU"
"28356","4","3","NYY"
"28357","3","4","HOU"
"28358","4","2","NYY"
"28359","3","4","HOU"
"28360","1","4","HOU"
"28361","4","2","NYY"
"28362","1","4","HOU"
"28363","2","4","HOU"
"28364","3","4","HOU"
"28365","2","4","HOU"
"28366","3","4","HOU"
"28367","1","4","HOU"
"28368","4","1","NYY"
"28369","2","4","HOU"
"28370","2","4","HOU"
"28371","4","1","NYY"
"28372","2","4","HOU"
"28373","3","4","HOU"
"28374","3","4","HOU"
"28375","0","4","HOU"
"28376","0","4","HOU"
"28377","1","4","HOU"
"28378","1","4","HOU"
"28379","4","2","NYY"
"28380","3","4","HOU"
"28381","4","1","NYY"
"28382","1","4","HOU"
"28383","1","4","HOU"
"28384","3","4","HOU"
"28385","1","4","HOU"
"28386","1","4","HOU"
"28387","4","2","NYY"
"28388","2","4","HOU"
"28389","3","4","HOU"
"28390","2","4","HOU"
"28391","1","4","HOU"
"28392","0","4","HOU"
"28393","1","4","HOU"
"28394","0","4","HOU"
"28395","3","4","HOU"
"28396","4","1","NYY"
"28397","4","2","NYY"
"28398","0","4","HOU"
"28399","2","4","HOU"
"28400","2","4","HOU"
"28401","2","4","HOU"
"28402","1","4","HOU"
"28403","3","4","HOU"
"28404","3","4","HOU"
"28405","0","4","HOU"
"28406","2","4","HOU"
"28407","2","4","HOU"
"28408","3","4","HOU"
"28409","2","4","HOU"
"28410","3","4","HOU"
"28411","2","4","HOU"
"28412","4","2","NYY"
"28413","4","2","NYY"
"28414","3","4","HOU"
"28415","2","4","HOU"
"28416","0","4","HOU"
"28417","1","4","HOU"
"28418","4","2","NYY"
"28419","1","4","HOU"
"28420","1","4","HOU"
"28421","4","2","NYY"
"28422","3","4","HOU"
"28423","2","4","HOU"
"28424","4","2","NYY"
"28425","1","4","HOU"
"28426","4","0","NYY"
"28427","2","4","HOU"
"28428","4","2","NYY"
"28429","1","4","HOU"
"28430","1","4","HOU"
"28431","4","2","NYY"
"28432","3","4","HOU"
"28433","0","4","HOU"
"28434","0","4","HOU"
"28435","3","4","HOU"
"28436","3","4","HOU"
"28437","2","4","HOU"
"28438","3","4","HOU"
"28439","2","4","HOU"
"28440","1","4","HOU"
"28441","4","2","NYY"
"28442","4","2","NYY"
"28443","1","4","HOU"
"28444","1","4","HOU"
"28445","2","4","HOU"
"28446","2","4","HOU"
"28447","4","2","NYY"
"28448","1","4","HOU"
"28449","1","4","HOU"
"28450","1","4","HOU"
"28451","4","0","NYY"
"28452","2","4","HOU"
"28453","1","4","HOU"
"28454","0","4","HOU"
"28455","0","4","HOU"
"28456","3","4","HOU"
"28457","3","4","HOU"
"28458","0","4","HOU"
"28459","1","4","HOU"
"28460","4","1","NYY"
"28461","2","4","HOU"
"28462","1","4","HOU"
"28463","2","4","HOU"
"28464","1","4","HOU"
"28465","3","4","HOU"
"28466","4","1","NYY"
"28467","3","4","HOU"
"28468","1","4","HOU"
"28469","3","4","HOU"
"28470","2","4","HOU"
"28471","1","4","HOU"
"28472","4","2","NYY"
"28473","4","2","NYY"
"28474","0","4","HOU"
"28475","3","4","HOU"
"28476","2","4","HOU"
"28477","2","4","HOU"
"28478","3","4","HOU"
"28479","4","0","NYY"
"28480","0","4","HOU"
"28481","0","4","HOU"
"28482","1","4","HOU"
"28483","2","4","HOU"
"28484","3","4","HOU"
"28485","2","4","HOU"
"28486","2","4","HOU"
"28487","0","4","HOU"
"28488","4","2","NYY"
"28489","1","4","HOU"
"28490","1","4","HOU"
"28491","3","4","HOU"
"28492","4","3","NYY"
"28493","2","4","HOU"
"28494","2","4","HOU"
"28495","3","4","HOU"
"28496","3","4","HOU"
"28497","0","4","HOU"
"28498","4","3","NYY"
"28499","2","4","HOU"
"28500","1","4","HOU"
"28501","1","4","HOU"
"28502","2","4","HOU"
"28503","2","4","HOU"
"28504","0","4","HOU"
"28505","4","1","NYY"
"28506","0","4","HOU"
"28507","0","4","HOU"
"28508","3","4","HOU"
"28509","3","4","HOU"
"28510","4","0","NYY"
"28511","3","4","HOU"
"28512","2","4","HOU"
"28513","3","4","HOU"
"28514","2","4","HOU"
"28515","0","4","HOU"
"28516","1","4","HOU"
"28517","4","1","NYY"
"28518","4","0","NYY"
"28519","3","4","HOU"
"28520","2","4","HOU"
"28521","4","0","NYY"
"28522","4","3","NYY"
"28523","2","4","HOU"
"28524","3","4","HOU"
"28525","1","4","HOU"
"28526","0","4","HOU"
"28527","3","4","HOU"
"28528","3","4","HOU"
"28529","2","4","HOU"
"28530","0","4","HOU"
"28531","2","4","HOU"
"28532","4","1","NYY"
"28533","3","4","HOU"
"28534","3","4","HOU"
"28535","2","4","HOU"
"28536","4","0","NYY"
"28537","0","4","HOU"
"28538","1","4","HOU"
"28539","0","4","HOU"
"28540","2","4","HOU"
"28541","3","4","HOU"
"28542","0","4","HOU"
"28543","1","4","HOU"
"28544","4","3","NYY"
"28545","3","4","HOU"
"28546","0","4","HOU"
"28547","4","1","NYY"
"28548","3","4","HOU"
"28549","2","4","HOU"
"28550","1","4","HOU"
"28551","1","4","HOU"
"28552","1","4","HOU"
"28553","2","4","HOU"
"28554","3","4","HOU"
"28555","4","3","NYY"
"28556","4","3","NYY"
"28557","2","4","HOU"
"28558","1","4","HOU"
"28559","3","4","HOU"
"28560","1","4","HOU"
"28561","2","4","HOU"
"28562","3","4","HOU"
"28563","2","4","HOU"
"28564","2","4","HOU"
"28565","0","4","HOU"
"28566","2","4","HOU"
"28567","4","3","NYY"
"28568","2","4","HOU"
"28569","1","4","HOU"
"28570","0","4","HOU"
"28571","4","0","NYY"
"28572","1","4","HOU"
"28573","4","1","NYY"
"28574","3","4","HOU"
"28575","4","1","NYY"
"28576","1","4","HOU"
"28577","0","4","HOU"
"28578","3","4","HOU"
"28579","1","4","HOU"
"28580","4","0","NYY"
"28581","0","4","HOU"
"28582","3","4","HOU"
"28583","4","3","NYY"
"28584","3","4","HOU"
"28585","1","4","HOU"
"28586","2","4","HOU"
"28587","4","2","NYY"
"28588","2","4","HOU"
"28589","2","4","HOU"
"28590","4","2","NYY"
"28591","2","4","HOU"
"28592","2","4","HOU"
"28593","0","4","HOU"
"28594","4","1","NYY"
"28595","3","4","HOU"
"28596","4","3","NYY"
"28597","3","4","HOU"
"28598","4","1","NYY"
"28599","0","4","HOU"
"28600","4","2","NYY"
"28601","0","4","HOU"
"28602","4","2","NYY"
"28603","2","4","HOU"
"28604","1","4","HOU"
"28605","1","4","HOU"
"28606","1","4","HOU"
"28607","3","4","HOU"
"28608","1","4","HOU"
"28609","4","3","NYY"
"28610","1","4","HOU"
"28611","0","4","HOU"
"28612","1","4","HOU"
"28613","4","3","NYY"
"28614","4","0","NYY"
"28615","3","4","HOU"
"28616","0","4","HOU"
"28617","4","0","NYY"
"28618","1","4","HOU"
"28619","2","4","HOU"
"28620","0","4","HOU"
"28621","2","4","HOU"
"28622","0","4","HOU"
"28623","2","4","HOU"
"28624","3","4","HOU"
"28625","2","4","HOU"
"28626","2","4","HOU"
"28627","4","1","NYY"
"28628","3","4","HOU"
"28629","3","4","HOU"
"28630","1","4","HOU"
"28631","3","4","HOU"
"28632","2","4","HOU"
"28633","2","4","HOU"
"28634","3","4","HOU"
"28635","4","2","NYY"
"28636","0","4","HOU"
"28637","3","4","HOU"
"28638","3","4","HOU"
"28639","0","4","HOU"
"28640","3","4","HOU"
"28641","4","2","NYY"
"28642","1","4","HOU"
"28643","2","4","HOU"
"28644","0","4","HOU"
"28645","0","4","HOU"
"28646","2","4","HOU"
"28647","1","4","HOU"
"28648","3","4","HOU"
"28649","3","4","HOU"
"28650","4","1","NYY"
"28651","2","4","HOU"
"28652","1","4","HOU"
"28653","0","4","HOU"
"28654","2","4","HOU"
"28655","1","4","HOU"
"28656","2","4","HOU"
"28657","3","4","HOU"
"28658","3","4","HOU"
"28659","4","2","NYY"
"28660","1","4","HOU"
"28661","0","4","HOU"
"28662","3","4","HOU"
"28663","0","4","HOU"
"28664","2","4","HOU"
"28665","2","4","HOU"
"28666","4","2","NYY"
"28667","2","4","HOU"
"28668","3","4","HOU"
"28669","2","4","HOU"
"28670","3","4","HOU"
"28671","4","2","NYY"
"28672","2","4","HOU"
"28673","0","4","HOU"
"28674","2","4","HOU"
"28675","2","4","HOU"
"28676","4","3","NYY"
"28677","3","4","HOU"
"28678","1","4","HOU"
"28679","2","4","HOU"
"28680","4","1","NYY"
"28681","0","4","HOU"
"28682","0","4","HOU"
"28683","4","1","NYY"
"28684","4","3","NYY"
"28685","3","4","HOU"
"28686","1","4","HOU"
"28687","2","4","HOU"
"28688","3","4","HOU"
"28689","4","1","NYY"
"28690","2","4","HOU"
"28691","4","2","NYY"
"28692","2","4","HOU"
"28693","0","4","HOU"
"28694","0","4","HOU"
"28695","4","1","NYY"
"28696","4","2","NYY"
"28697","0","4","HOU"
"28698","0","4","HOU"
"28699","3","4","HOU"
"28700","1","4","HOU"
"28701","1","4","HOU"
"28702","2","4","HOU"
"28703","3","4","HOU"
"28704","4","2","NYY"
"28705","0","4","HOU"
"28706","4","3","NYY"
"28707","1","4","HOU"
"28708","2","4","HOU"
"28709","2","4","HOU"
"28710","3","4","HOU"
"28711","2","4","HOU"
"28712","3","4","HOU"
"28713","0","4","HOU"
"28714","4","2","NYY"
"28715","4","2","NYY"
"28716","1","4","HOU"
"28717","4","2","NYY"
"28718","3","4","HOU"
"28719","1","4","HOU"
"28720","4","3","NYY"
"28721","4","0","NYY"
"28722","0","4","HOU"
"28723","2","4","HOU"
"28724","2","4","HOU"
"28725","1","4","HOU"
"28726","0","4","HOU"
