"","LAD","NYY","Champion"
"20816","3","4","NYY"
"20817","4","0","LAD"
"20818","4","0","LAD"
"20819","4","3","LAD"
"20820","4","0","LAD"
"20821","4","2","LAD"
"20822","2","4","NYY"
"20823","2","4","NYY"
"20824","4","3","LAD"
"20825","3","4","NYY"
"20826","3","4","NYY"
"20827","3","4","NYY"
"20828","4","1","LAD"
"20829","4","2","LAD"
"20830","4","1","LAD"
"20831","4","3","LAD"
"20832","4","1","LAD"
"20833","4","2","LAD"
"20834","4","1","LAD"
"20835","4","1","LAD"
"20836","1","4","NYY"
"20837","4","1","LAD"
"20838","4","1","LAD"
"20839","4","1","LAD"
"20840","4","1","LAD"
"20841","4","1","LAD"
"20842","3","4","NYY"
"20843","4","2","LAD"
"20844","4","1","LAD"
"20845","4","2","LAD"
"20846","4","1","LAD"
"20847","4","1","LAD"
"20848","4","1","LAD"
"20849","4","3","LAD"
"20850","4","1","LAD"
"20851","4","1","LAD"
"20852","4","3","LAD"
"20853","2","4","NYY"
"20854","4","0","LAD"
"20855","4","0","LAD"
"20856","4","1","LAD"
"20857","4","1","LAD"
"20858","4","1","LAD"
"20859","4","2","LAD"
"20860","2","4","NYY"
"20861","4","3","LAD"
"20862","4","1","LAD"
"20863","3","4","NYY"
"20864","4","2","LAD"
"20865","4","3","LAD"
"20866","4","2","LAD"
"20867","0","4","NYY"
"20868","2","4","NYY"
"20869","4","2","LAD"
"20870","4","1","LAD"
"20871","4","1","LAD"
"20872","4","0","LAD"
"20873","4","3","LAD"
"20874","2","4","NYY"
"20875","1","4","NYY"
"20876","4","0","LAD"
"20877","4","2","LAD"
"20878","4","2","LAD"
"20879","2","4","NYY"
"20880","4","1","LAD"
"20881","4","2","LAD"
"20882","4","1","LAD"
"20883","4","2","LAD"
"20884","4","1","LAD"
"20885","1","4","NYY"
"20886","4","2","LAD"
"20887","4","2","LAD"
"20888","4","2","LAD"
"20889","4","2","LAD"
"20890","4","1","LAD"
"20891","4","3","LAD"
"20892","4","2","LAD"
"20893","4","3","LAD"
"20894","3","4","NYY"
"20895","3","4","NYY"
"20896","4","3","LAD"
"20897","4","0","LAD"
"20898","3","4","NYY"
"20899","4","2","LAD"
"20900","4","0","LAD"
"20901","4","2","LAD"
"20902","3","4","NYY"
"20903","4","1","LAD"
"20904","4","3","LAD"
"20905","4","0","LAD"
"20906","0","4","NYY"
"20907","4","2","LAD"
"20908","2","4","NYY"
"20909","4","0","LAD"
"20910","4","2","LAD"
"20911","2","4","NYY"
"20912","4","2","LAD"
"20913","4","3","LAD"
"20914","4","1","LAD"
"20915","4","0","LAD"
"20916","4","3","LAD"
"20917","4","1","LAD"
"20918","2","4","NYY"
"20919","3","4","NYY"
"20920","3","4","NYY"
"20921","4","0","LAD"
"20922","4","0","LAD"
"20923","4","2","LAD"
"20924","4","0","LAD"
"20925","4","1","LAD"
"20926","4","0","LAD"
"20927","3","4","NYY"
"20928","4","2","LAD"
"20929","4","1","LAD"
"20930","4","2","LAD"
"20931","2","4","NYY"
"20932","4","1","LAD"
"20933","4","3","LAD"
"20934","2","4","NYY"
"20935","4","1","LAD"
"20936","4","1","LAD"
"20937","4","2","LAD"
"20938","4","1","LAD"
"20939","4","1","LAD"
"20940","1","4","NYY"
"20941","4","1","LAD"
"20942","4","2","LAD"
"20943","4","1","LAD"
"20944","4","1","LAD"
"20945","4","2","LAD"
"20946","4","2","LAD"
"20947","4","2","LAD"
"20948","4","1","LAD"
"20949","4","0","LAD"
"20950","1","4","NYY"
"20951","3","4","NYY"
"20952","4","2","LAD"
"20953","4","3","LAD"
"20954","4","2","LAD"
"20955","1","4","NYY"
"20956","4","2","LAD"
"20957","4","2","LAD"
"20958","3","4","NYY"
"20959","4","2","LAD"
"20960","4","2","LAD"
"20961","4","1","LAD"
"20962","0","4","NYY"
"20963","4","1","LAD"
"20964","4","0","LAD"
"20965","4","3","LAD"
"20966","4","2","LAD"
"20967","4","0","LAD"
"20968","4","2","LAD"
"20969","4","2","LAD"
"20970","3","4","NYY"
"20971","4","3","LAD"
"20972","4","3","LAD"
"20973","3","4","NYY"
"20974","4","3","LAD"
"20975","4","3","LAD"
"20976","4","1","LAD"
"20977","4","1","LAD"
"20978","4","3","LAD"
"20979","4","0","LAD"
"20980","4","3","LAD"
"20981","4","3","LAD"
"20982","0","4","NYY"
"20983","1","4","NYY"
"20984","0","4","NYY"
"20985","2","4","NYY"
"20986","4","1","LAD"
"20987","4","1","LAD"
"20988","4","3","LAD"
"20989","4","1","LAD"
"20990","4","3","LAD"
"20991","4","0","LAD"
"20992","4","2","LAD"
"20993","4","1","LAD"
"20994","4","2","LAD"
"20995","4","3","LAD"
"20996","4","3","LAD"
"20997","4","2","LAD"
"20998","1","4","NYY"
"20999","4","2","LAD"
"21000","4","1","LAD"
"21001","4","1","LAD"
"21002","4","0","LAD"
"21003","4","2","LAD"
"21004","4","1","LAD"
"21005","4","2","LAD"
"21006","4","2","LAD"
"21007","4","3","LAD"
"21008","4","3","LAD"
"21009","3","4","NYY"
"21010","4","0","LAD"
"21011","3","4","NYY"
"21012","4","1","LAD"
"21013","4","0","LAD"
"21014","4","1","LAD"
"21015","2","4","NYY"
"21016","4","0","LAD"
"21017","1","4","NYY"
"21018","4","1","LAD"
"21019","4","1","LAD"
"21020","4","3","LAD"
"21021","4","3","LAD"
"21022","4","0","LAD"
"21023","4","0","LAD"
"21024","4","2","LAD"
"21025","4","2","LAD"
"21026","4","2","LAD"
"21027","4","2","LAD"
"21028","2","4","NYY"
"21029","4","0","LAD"
"21030","4","1","LAD"
"21031","4","1","LAD"
"21032","4","1","LAD"
"21033","4","1","LAD"
"21034","4","1","LAD"
"21035","4","1","LAD"
"21036","2","4","NYY"
"21037","3","4","NYY"
"21038","2","4","NYY"
"21039","4","1","LAD"
"21040","0","4","NYY"
"21041","4","1","LAD"
"21042","4","0","LAD"
"21043","4","1","LAD"
"21044","4","0","LAD"
"21045","4","2","LAD"
"21046","3","4","NYY"
"21047","4","2","LAD"
"21048","3","4","NYY"
"21049","4","2","LAD"
"21050","4","0","LAD"
"21051","4","0","LAD"
"21052","4","2","LAD"
"21053","4","1","LAD"
"21054","4","2","LAD"
"21055","4","0","LAD"
"21056","4","2","LAD"
"21057","3","4","NYY"
"21058","4","3","LAD"
"21059","4","0","LAD"
"21060","4","0","LAD"
"21061","4","1","LAD"
"21062","4","2","LAD"
"21063","4","0","LAD"
"21064","3","4","NYY"
"21065","4","1","LAD"
"21066","4","1","LAD"
"21067","4","0","LAD"
"21068","4","2","LAD"
"21069","3","4","NYY"
"21070","4","3","LAD"
"21071","4","0","LAD"
"21072","4","2","LAD"
"21073","4","2","LAD"
"21074","1","4","NYY"
"21075","4","2","LAD"
"21076","4","2","LAD"
"21077","4","0","LAD"
"21078","4","2","LAD"
"21079","4","1","LAD"
"21080","1","4","NYY"
"21081","4","1","LAD"
"21082","4","1","LAD"
"21083","4","1","LAD"
"21084","4","0","LAD"
"21085","4","0","LAD"
"21086","4","2","LAD"
"21087","4","2","LAD"
"21088","4","3","LAD"
"21089","3","4","NYY"
"21090","4","2","LAD"
"21091","4","1","LAD"
"21092","3","4","NYY"
"21093","2","4","NYY"
"21094","4","2","LAD"
"21095","4","0","LAD"
"21096","4","1","LAD"
"21097","4","1","LAD"
"21098","4","1","LAD"
"21099","4","0","LAD"
"21100","4","0","LAD"
"21101","4","1","LAD"
"21102","4","3","LAD"
"21103","4","1","LAD"
"21104","3","4","NYY"
"21105","4","2","LAD"
"21106","4","2","LAD"
"21107","4","3","LAD"
"21108","4","0","LAD"
"21109","1","4","NYY"
"21110","4","2","LAD"
"21111","3","4","NYY"
"21112","3","4","NYY"
"21113","4","1","LAD"
"21114","3","4","NYY"
"21115","4","1","LAD"
"21116","4","2","LAD"
"21117","4","1","LAD"
"21118","4","1","LAD"
"21119","4","2","LAD"
"21120","4","3","LAD"
"21121","4","0","LAD"
"21122","4","1","LAD"
"21123","4","1","LAD"
"21124","4","2","LAD"
"21125","4","1","LAD"
"21126","4","2","LAD"
"21127","2","4","NYY"
"21128","4","1","LAD"
"21129","4","2","LAD"
"21130","3","4","NYY"
"21131","4","1","LAD"
"21132","4","1","LAD"
"21133","4","0","LAD"
"21134","4","1","LAD"
"21135","4","2","LAD"
"21136","3","4","NYY"
"21137","4","0","LAD"
"21138","4","0","LAD"
"21139","4","1","LAD"
"21140","4","0","LAD"
"21141","2","4","NYY"
"21142","4","2","LAD"
"21143","3","4","NYY"
"21144","0","4","NYY"
"21145","4","1","LAD"
"21146","4","2","LAD"
"21147","4","3","LAD"
"21148","4","2","LAD"
"21149","4","2","LAD"
"21150","4","3","LAD"
"21151","4","2","LAD"
"21152","4","1","LAD"
"21153","4","1","LAD"
"21154","4","1","LAD"
"21155","4","0","LAD"
"21156","4","2","LAD"
"21157","4","2","LAD"
"21158","4","2","LAD"
"21159","4","2","LAD"
"21160","4","0","LAD"
"21161","4","1","LAD"
"21162","4","1","LAD"
"21163","4","3","LAD"
"21164","4","2","LAD"
"21165","4","1","LAD"
"21166","4","1","LAD"
"21167","4","0","LAD"
"21168","4","2","LAD"
"21169","4","2","LAD"
"21170","4","2","LAD"
"21171","4","1","LAD"
"21172","3","4","NYY"
"21173","4","1","LAD"
"21174","4","1","LAD"
"21175","4","1","LAD"
"21176","4","1","LAD"
"21177","4","3","LAD"
"21178","4","0","LAD"
"21179","4","1","LAD"
"21180","4","0","LAD"
"21181","3","4","NYY"
"21182","1","4","NYY"
"21183","4","2","LAD"
"21184","4","2","LAD"
"21185","4","0","LAD"
"21186","4","1","LAD"
"21187","4","1","LAD"
"21188","4","1","LAD"
"21189","4","2","LAD"
"21190","4","1","LAD"
"21191","4","1","LAD"
"21192","4","0","LAD"
"21193","4","3","LAD"
"21194","4","0","LAD"
"21195","4","2","LAD"
"21196","3","4","NYY"
"21197","2","4","NYY"
"21198","4","1","LAD"
"21199","2","4","NYY"
"21200","4","2","LAD"
"21201","4","1","LAD"
"21202","3","4","NYY"
"21203","4","1","LAD"
"21204","3","4","NYY"
"21205","2","4","NYY"
"21206","4","3","LAD"
"21207","4","2","LAD"
"21208","4","1","LAD"
"21209","4","2","LAD"
"21210","3","4","NYY"
"21211","2","4","NYY"
"21212","4","1","LAD"
"21213","4","0","LAD"
"21214","1","4","NYY"
"21215","4","1","LAD"
"21216","2","4","NYY"
"21217","3","4","NYY"
"21218","4","1","LAD"
"21219","4","3","LAD"
"21220","4","2","LAD"
"21221","2","4","NYY"
"21222","4","2","LAD"
"21223","3","4","NYY"
"21224","4","1","LAD"
"21225","4","1","LAD"
"21226","1","4","NYY"
"21227","4","0","LAD"
"21228","4","3","LAD"
"21229","4","2","LAD"
"21230","4","1","LAD"
"21231","3","4","NYY"
"21232","3","4","NYY"
"21233","2","4","NYY"
"21234","4","1","LAD"
"21235","4","1","LAD"
"21236","3","4","NYY"
"21237","4","2","LAD"
"21238","1","4","NYY"
"21239","4","1","LAD"
"21240","1","4","NYY"
"21241","3","4","NYY"
"21242","4","1","LAD"
"21243","4","2","LAD"
"21244","3","4","NYY"
"21245","4","1","LAD"
"21246","4","2","LAD"
"21247","4","3","LAD"
"21248","4","3","LAD"
"21249","4","1","LAD"
"21250","4","2","LAD"
"21251","4","0","LAD"
"21252","4","0","LAD"
"21253","3","4","NYY"
"21254","4","2","LAD"
"21255","3","4","NYY"
"21256","4","2","LAD"
"21257","4","1","LAD"
"21258","4","1","LAD"
"21259","4","1","LAD"
"21260","0","4","NYY"
"21261","4","3","LAD"
"21262","4","2","LAD"
"21263","4","1","LAD"
"21264","4","2","LAD"
"21265","4","2","LAD"
"21266","4","3","LAD"
"21267","4","2","LAD"
"21268","4","1","LAD"
"21269","0","4","NYY"
"21270","4","1","LAD"
"21271","4","0","LAD"
"21272","2","4","NYY"
"21273","4","1","LAD"
"21274","1","4","NYY"
"21275","4","3","LAD"
"21276","4","0","LAD"
"21277","3","4","NYY"
"21278","4","1","LAD"
"21279","4","3","LAD"
"21280","2","4","NYY"
"21281","4","1","LAD"
"21282","4","2","LAD"
"21283","4","0","LAD"
"21284","4","2","LAD"
"21285","4","2","LAD"
"21286","4","2","LAD"
"21287","4","2","LAD"
"21288","4","1","LAD"
"21289","3","4","NYY"
"21290","4","2","LAD"
"21291","4","1","LAD"
"21292","4","3","LAD"
"21293","4","0","LAD"
"21294","4","2","LAD"
"21295","3","4","NYY"
"21296","4","1","LAD"
"21297","4","1","LAD"
"21298","4","1","LAD"
"21299","4","0","LAD"
"21300","2","4","NYY"
"21301","4","1","LAD"
"21302","3","4","NYY"
"21303","4","1","LAD"
"21304","4","1","LAD"
"21305","4","3","LAD"
"21306","4","1","LAD"
"21307","3","4","NYY"
"21308","4","0","LAD"
"21309","4","3","LAD"
"21310","4","1","LAD"
"21311","4","1","LAD"
"21312","4","3","LAD"
"21313","4","0","LAD"
"21314","4","3","LAD"
"21315","4","1","LAD"
"21316","4","0","LAD"
"21317","4","2","LAD"
"21318","4","2","LAD"
"21319","4","2","LAD"
"21320","4","3","LAD"
"21321","4","1","LAD"
"21322","4","2","LAD"
"21323","4","1","LAD"
"21324","4","2","LAD"
"21325","4","2","LAD"
"21326","4","0","LAD"
"21327","4","1","LAD"
"21328","4","1","LAD"
"21329","4","1","LAD"
"21330","4","3","LAD"
"21331","4","0","LAD"
"21332","4","0","LAD"
"21333","4","1","LAD"
"21334","4","1","LAD"
"21335","4","1","LAD"
"21336","3","4","NYY"
"21337","4","1","LAD"
"21338","4","1","LAD"
"21339","4","2","LAD"
"21340","4","3","LAD"
"21341","4","0","LAD"
"21342","3","4","NYY"
"21343","4","3","LAD"
"21344","4","2","LAD"
"21345","4","1","LAD"
"21346","4","1","LAD"
"21347","4","3","LAD"
"21348","4","3","LAD"
"21349","4","3","LAD"
"21350","3","4","NYY"
"21351","4","1","LAD"
"21352","4","0","LAD"
"21353","4","2","LAD"
"21354","4","3","LAD"
"21355","4","2","LAD"
"21356","4","3","LAD"
"21357","4","1","LAD"
"21358","4","3","LAD"
"21359","4","2","LAD"
"21360","4","3","LAD"
"21361","4","2","LAD"
"21362","3","4","NYY"
"21363","4","1","LAD"
"21364","4","1","LAD"
"21365","4","2","LAD"
"21366","4","1","LAD"
"21367","4","3","LAD"
"21368","4","3","LAD"
"21369","2","4","NYY"
"21370","3","4","NYY"
"21371","1","4","NYY"
"21372","4","2","LAD"
"21373","4","3","LAD"
"21374","4","1","LAD"
"21375","4","3","LAD"
"21376","4","1","LAD"
"21377","4","3","LAD"
"21378","3","4","NYY"
"21379","4","2","LAD"
"21380","4","2","LAD"
"21381","4","1","LAD"
"21382","4","1","LAD"
"21383","4","2","LAD"
"21384","4","3","LAD"
"21385","4","2","LAD"
"21386","1","4","NYY"
"21387","1","4","NYY"
"21388","4","3","LAD"
"21389","4","2","LAD"
"21390","4","1","LAD"
"21391","4","3","LAD"
"21392","4","1","LAD"
"21393","4","0","LAD"
"21394","4","2","LAD"
"21395","4","0","LAD"
"21396","4","2","LAD"
"21397","2","4","NYY"
"21398","4","2","LAD"
"21399","4","2","LAD"
"21400","4","1","LAD"
"21401","4","0","LAD"
"21402","4","0","LAD"
"21403","4","0","LAD"
"21404","4","1","LAD"
"21405","4","2","LAD"
"21406","0","4","NYY"
"21407","4","3","LAD"
"21408","4","3","LAD"
"21409","4","3","LAD"
"21410","4","0","LAD"
"21411","4","3","LAD"
"21412","4","0","LAD"
"21413","4","1","LAD"
"21414","4","1","LAD"
"21415","4","0","LAD"
"21416","4","0","LAD"
"21417","4","0","LAD"
"21418","3","4","NYY"
"21419","4","1","LAD"
"21420","4","1","LAD"
"21421","4","2","LAD"
"21422","3","4","NYY"
"21423","4","3","LAD"
"21424","2","4","NYY"
"21425","4","3","LAD"
"21426","4","1","LAD"
"21427","4","0","LAD"
"21428","4","0","LAD"
"21429","4","1","LAD"
"21430","3","4","NYY"
"21431","4","3","LAD"
"21432","3","4","NYY"
"21433","4","1","LAD"
"21434","4","0","LAD"
"21435","4","0","LAD"
"21436","2","4","NYY"
"21437","1","4","NYY"
"21438","4","0","LAD"
"21439","4","2","LAD"
"21440","4","1","LAD"
"21441","3","4","NYY"
"21442","4","1","LAD"
"21443","3","4","NYY"
"21444","4","2","LAD"
"21445","4","2","LAD"
"21446","4","0","LAD"
"21447","4","1","LAD"
"21448","2","4","NYY"
"21449","4","0","LAD"
"21450","1","4","NYY"
"21451","4","2","LAD"
"21452","4","1","LAD"
"21453","4","0","LAD"
"21454","4","0","LAD"
"21455","4","3","LAD"
"21456","4","1","LAD"
"21457","4","1","LAD"
"21458","4","1","LAD"
"21459","4","1","LAD"
"21460","3","4","NYY"
"21461","0","4","NYY"
"21462","4","1","LAD"
"21463","4","2","LAD"
"21464","4","0","LAD"
"21465","4","2","LAD"
"21466","4","3","LAD"
"21467","2","4","NYY"
"21468","3","4","NYY"
"21469","4","0","LAD"
"21470","4","1","LAD"
"21471","1","4","NYY"
"21472","4","1","LAD"
"21473","4","1","LAD"
"21474","3","4","NYY"
"21475","3","4","NYY"
"21476","4","3","LAD"
"21477","4","3","LAD"
"21478","4","0","LAD"
"21479","4","1","LAD"
"21480","4","3","LAD"
"21481","4","3","LAD"
"21482","4","3","LAD"
"21483","4","0","LAD"
"21484","4","0","LAD"
"21485","4","1","LAD"
"21486","4","3","LAD"
"21487","3","4","NYY"
"21488","4","1","LAD"
"21489","4","1","LAD"
"21490","4","2","LAD"
"21491","1","4","NYY"
"21492","4","2","LAD"
"21493","4","1","LAD"
"21494","2","4","NYY"
"21495","4","2","LAD"
"21496","1","4","NYY"
"21497","3","4","NYY"
"21498","4","1","LAD"
"21499","4","1","LAD"
"21500","4","1","LAD"
"21501","0","4","NYY"
"21502","4","2","LAD"
"21503","4","3","LAD"
"21504","4","1","LAD"
"21505","4","3","LAD"
"21506","3","4","NYY"
"21507","1","4","NYY"
"21508","4","0","LAD"
"21509","4","2","LAD"
"21510","4","1","LAD"
"21511","4","0","LAD"
"21512","4","0","LAD"
"21513","4","0","LAD"
"21514","4","1","LAD"
"21515","4","1","LAD"
"21516","4","2","LAD"
"21517","4","0","LAD"
"21518","4","2","LAD"
"21519","4","1","LAD"
"21520","4","3","LAD"
"21521","1","4","NYY"
"21522","4","1","LAD"
"21523","4","3","LAD"
"21524","4","2","LAD"
"21525","4","1","LAD"
"21526","4","2","LAD"
"21527","4","0","LAD"
"21528","4","2","LAD"
"21529","2","4","NYY"
"21530","4","1","LAD"
"21531","3","4","NYY"
"21532","3","4","NYY"
"21533","4","1","LAD"
"21534","3","4","NYY"
"21535","4","2","LAD"
"21536","4","1","LAD"
"21537","0","4","NYY"
"21538","4","2","LAD"
"21539","4","1","LAD"
"21540","4","0","LAD"
"21541","2","4","NYY"
"21542","4","2","LAD"
"21543","3","4","NYY"
"21544","4","1","LAD"
"21545","4","2","LAD"
"21546","4","3","LAD"
"21547","4","2","LAD"
"21548","3","4","NYY"
"21549","4","2","LAD"
"21550","4","0","LAD"
"21551","4","0","LAD"
"21552","4","0","LAD"
"21553","3","4","NYY"
"21554","4","3","LAD"
"21555","4","2","LAD"
"21556","3","4","NYY"
"21557","4","1","LAD"
"21558","4","3","LAD"
"21559","4","1","LAD"
"21560","4","0","LAD"
"21561","4","3","LAD"
"21562","4","0","LAD"
"21563","4","3","LAD"
"21564","4","3","LAD"
"21565","4","1","LAD"
"21566","4","1","LAD"
"21567","4","0","LAD"
"21568","4","3","LAD"
"21569","2","4","NYY"
"21570","4","0","LAD"
"21571","4","2","LAD"
"21572","4","0","LAD"
"21573","4","0","LAD"
"21574","4","1","LAD"
"21575","4","2","LAD"
"21576","4","3","LAD"
"21577","4","1","LAD"
"21578","4","1","LAD"
"21579","4","0","LAD"
"21580","4","1","LAD"
"21581","4","0","LAD"
"21582","4","0","LAD"
"21583","4","3","LAD"
"21584","4","1","LAD"
"21585","4","0","LAD"
"21586","1","4","NYY"
"21587","4","1","LAD"
"21588","3","4","NYY"
"21589","4","1","LAD"
"21590","3","4","NYY"
"21591","4","1","LAD"
"21592","4","2","LAD"
"21593","1","4","NYY"
"21594","4","2","LAD"
"21595","4","2","LAD"
"21596","2","4","NYY"
"21597","4","0","LAD"
"21598","4","1","LAD"
"21599","4","1","LAD"
"21600","4","0","LAD"
"21601","3","4","NYY"
"21602","4","3","LAD"
"21603","4","1","LAD"
"21604","1","4","NYY"
"21605","4","3","LAD"
"21606","4","0","LAD"
"21607","4","3","LAD"
"21608","4","1","LAD"
"21609","4","3","LAD"
"21610","4","2","LAD"
"21611","4","1","LAD"
"21612","4","2","LAD"
"21613","4","0","LAD"
"21614","3","4","NYY"
"21615","4","2","LAD"
"21616","4","1","LAD"
"21617","4","3","LAD"
"21618","4","0","LAD"
"21619","4","2","LAD"
"21620","4","1","LAD"
"21621","4","2","LAD"
"21622","4","0","LAD"
"21623","0","4","NYY"
"21624","4","1","LAD"
"21625","2","4","NYY"
"21626","3","4","NYY"
"21627","4","0","LAD"
"21628","4","2","LAD"
"21629","4","1","LAD"
"21630","4","0","LAD"
"21631","4","0","LAD"
"21632","4","3","LAD"
"21633","1","4","NYY"
"21634","4","2","LAD"
"21635","4","1","LAD"
"21636","4","1","LAD"
"21637","4","2","LAD"
"21638","4","2","LAD"
"21639","4","1","LAD"
"21640","3","4","NYY"
"21641","4","3","LAD"
"21642","4","2","LAD"
"21643","4","3","LAD"
"21644","4","2","LAD"
"21645","4","1","LAD"
"21646","4","1","LAD"
"21647","4","3","LAD"
"21648","4","1","LAD"
"21649","4","0","LAD"
"21650","4","2","LAD"
"21651","4","1","LAD"
"21652","4","3","LAD"
"21653","4","0","LAD"
"21654","4","0","LAD"
"21655","0","4","NYY"
"21656","4","1","LAD"
"21657","4","1","LAD"
"21658","4","3","LAD"
"21659","1","4","NYY"
"21660","4","1","LAD"
"21661","4","2","LAD"
"21662","4","1","LAD"
"21663","2","4","NYY"
"21664","3","4","NYY"
"21665","4","0","LAD"
"21666","3","4","NYY"
"21667","4","2","LAD"
"21668","4","2","LAD"
"21669","2","4","NYY"
"21670","4","2","LAD"
"21671","4","1","LAD"
"21672","4","1","LAD"
"21673","4","1","LAD"
"21674","4","1","LAD"
"21675","4","0","LAD"
"21676","4","1","LAD"
"21677","4","2","LAD"
"21678","4","3","LAD"
"21679","4","0","LAD"
"21680","4","1","LAD"
"21681","4","1","LAD"
"21682","4","2","LAD"
"21683","4","3","LAD"
"21684","4","1","LAD"
"21685","4","1","LAD"
"21686","4","3","LAD"
"21687","4","1","LAD"
"21688","4","1","LAD"
"21689","4","1","LAD"
"21690","4","3","LAD"
"21691","4","1","LAD"
"21692","4","1","LAD"
"21693","2","4","NYY"
"21694","2","4","NYY"
"21695","3","4","NYY"
"21696","4","1","LAD"
"21697","4","2","LAD"
"21698","2","4","NYY"
"21699","4","2","LAD"
"21700","3","4","NYY"
"21701","3","4","NYY"
"21702","4","2","LAD"
"21703","3","4","NYY"
"21704","4","0","LAD"
"21705","4","0","LAD"
"21706","4","2","LAD"
"21707","4","1","LAD"
"21708","4","3","LAD"
"21709","3","4","NYY"
"21710","4","2","LAD"
"21711","4","2","LAD"
"21712","4","3","LAD"
"21713","4","3","LAD"
"21714","4","0","LAD"
"21715","3","4","NYY"
"21716","3","4","NYY"
"21717","4","0","LAD"
"21718","4","3","LAD"
"21719","4","3","LAD"
"21720","4","2","LAD"
"21721","4","3","LAD"
"21722","4","2","LAD"
"21723","4","3","LAD"
"21724","2","4","NYY"
"21725","4","1","LAD"
"21726","4","1","LAD"
"21727","4","2","LAD"
"21728","4","0","LAD"
"21729","4","2","LAD"
"21730","1","4","NYY"
"21731","4","0","LAD"
"21732","4","0","LAD"
"21733","4","0","LAD"
"21734","4","1","LAD"
"21735","4","2","LAD"
"21736","1","4","NYY"
"21737","4","1","LAD"
"21738","4","3","LAD"
"21739","4","0","LAD"
"21740","4","1","LAD"
"21741","4","1","LAD"
"21742","4","3","LAD"
"21743","2","4","NYY"
"21744","4","1","LAD"
"21745","4","0","LAD"
"21746","3","4","NYY"
"21747","4","2","LAD"
"21748","4","0","LAD"
"21749","4","3","LAD"
"21750","4","2","LAD"
"21751","4","1","LAD"
"21752","3","4","NYY"
"21753","4","3","LAD"
"21754","4","1","LAD"
"21755","4","2","LAD"
"21756","2","4","NYY"
"21757","4","0","LAD"
"21758","4","2","LAD"
"21759","4","2","LAD"
"21760","4","0","LAD"
"21761","4","0","LAD"
"21762","4","1","LAD"
"21763","3","4","NYY"
"21764","1","4","NYY"
"21765","3","4","NYY"
"21766","2","4","NYY"
"21767","4","1","LAD"
"21768","4","3","LAD"
"21769","4","0","LAD"
"21770","4","0","LAD"
"21771","4","2","LAD"
"21772","1","4","NYY"
"21773","2","4","NYY"
"21774","3","4","NYY"
"21775","4","2","LAD"
"21776","4","1","LAD"
"21777","4","3","LAD"
"21778","4","1","LAD"
"21779","4","1","LAD"
"21780","4","3","LAD"
"21781","4","3","LAD"
"21782","1","4","NYY"
"21783","4","2","LAD"
"21784","1","4","NYY"
"21785","3","4","NYY"
"21786","4","3","LAD"
