"","MIL","NYY","Champion"
"16272","2","4","NYY"
"16273","2","4","NYY"
"16274","4","3","MIL"
"16275","2","4","NYY"
"16276","4","0","MIL"
"16277","2","4","NYY"
"16278","4","0","MIL"
"16279","1","4","NYY"
"16280","1","4","NYY"
"16281","0","4","NYY"
"16282","1","4","NYY"
"16283","0","4","NYY"
"16284","1","4","NYY"
"16285","1","4","NYY"
"16286","4","1","MIL"
"16287","1","4","NYY"
"16288","2","4","NYY"
"16289","4","1","MIL"
"16290","0","4","NYY"
"16291","1","4","NYY"
"16292","0","4","NYY"
"16293","2","4","NYY"
"16294","2","4","NYY"
"16295","0","4","NYY"
"16296","1","4","NYY"
"16297","2","4","NYY"
"16298","2","4","NYY"
"16299","1","4","NYY"
"16300","1","4","NYY"
"16301","2","4","NYY"
"16302","1","4","NYY"
"16303","3","4","NYY"
"16304","1","4","NYY"
"16305","2","4","NYY"
"16306","1","4","NYY"
"16307","4","2","MIL"
"16308","0","4","NYY"
"16309","1","4","NYY"
"16310","1","4","NYY"
"16311","3","4","NYY"
"16312","2","4","NYY"
"16313","2","4","NYY"
"16314","3","4","NYY"
"16315","4","3","MIL"
"16316","1","4","NYY"
"16317","1","4","NYY"
"16318","4","1","MIL"
"16319","1","4","NYY"
"16320","4","3","MIL"
"16321","0","4","NYY"
"16322","3","4","NYY"
"16323","4","2","MIL"
"16324","1","4","NYY"
"16325","3","4","NYY"
"16326","4","2","MIL"
"16327","2","4","NYY"
"16328","1","4","NYY"
"16329","1","4","NYY"
"16330","4","3","MIL"
"16331","2","4","NYY"
"16332","2","4","NYY"
"16333","3","4","NYY"
"16334","4","2","MIL"
"16335","1","4","NYY"
"16336","0","4","NYY"
"16337","4","3","MIL"
"16338","2","4","NYY"
"16339","1","4","NYY"
"16340","1","4","NYY"
"16341","4","3","MIL"
"16342","3","4","NYY"
"16343","2","4","NYY"
"16344","2","4","NYY"
"16345","2","4","NYY"
"16346","0","4","NYY"
"16347","3","4","NYY"
"16348","4","1","MIL"
"16349","0","4","NYY"
"16350","1","4","NYY"
"16351","2","4","NYY"
"16352","1","4","NYY"
"16353","4","1","MIL"
"16354","3","4","NYY"
"16355","1","4","NYY"
"16356","3","4","NYY"
"16357","4","0","MIL"
"16358","1","4","NYY"
"16359","4","3","MIL"
"16360","4","2","MIL"
"16361","2","4","NYY"
"16362","3","4","NYY"
"16363","3","4","NYY"
"16364","2","4","NYY"
"16365","0","4","NYY"
"16366","1","4","NYY"
"16367","1","4","NYY"
"16368","0","4","NYY"
"16369","4","2","MIL"
"16370","4","2","MIL"
"16371","2","4","NYY"
"16372","1","4","NYY"
"16373","2","4","NYY"
"16374","3","4","NYY"
"16375","0","4","NYY"
"16376","0","4","NYY"
"16377","1","4","NYY"
"16378","3","4","NYY"
"16379","2","4","NYY"
"16380","2","4","NYY"
"16381","0","4","NYY"
"16382","4","3","MIL"
"16383","4","3","MIL"
"16384","3","4","NYY"
"16385","4","0","MIL"
"16386","3","4","NYY"
"16387","2","4","NYY"
"16388","1","4","NYY"
"16389","1","4","NYY"
"16390","1","4","NYY"
"16391","2","4","NYY"
"16392","4","3","MIL"
"16393","3","4","NYY"
"16394","1","4","NYY"
"16395","4","0","MIL"
"16396","4","2","MIL"
"16397","4","2","MIL"
"16398","1","4","NYY"
"16399","4","1","MIL"
"16400","1","4","NYY"
"16401","3","4","NYY"
"16402","0","4","NYY"
"16403","0","4","NYY"
"16404","4","3","MIL"
"16405","3","4","NYY"
"16406","2","4","NYY"
"16407","1","4","NYY"
"16408","4","2","MIL"
"16409","3","4","NYY"
"16410","2","4","NYY"
"16411","3","4","NYY"
"16412","3","4","NYY"
"16413","2","4","NYY"
"16414","4","2","MIL"
"16415","3","4","NYY"
"16416","4","3","MIL"
"16417","1","4","NYY"
"16418","0","4","NYY"
"16419","3","4","NYY"
"16420","3","4","NYY"
"16421","3","4","NYY"
"16422","4","3","MIL"
"16423","3","4","NYY"
"16424","2","4","NYY"
"16425","4","3","MIL"
"16426","3","4","NYY"
"16427","3","4","NYY"
"16428","1","4","NYY"
"16429","1","4","NYY"
"16430","2","4","NYY"
"16431","1","4","NYY"
"16432","4","0","MIL"
"16433","4","1","MIL"
"16434","2","4","NYY"
"16435","3","4","NYY"
"16436","2","4","NYY"
"16437","2","4","NYY"
"16438","0","4","NYY"
"16439","1","4","NYY"
"16440","4","3","MIL"
"16441","4","3","MIL"
"16442","1","4","NYY"
"16443","3","4","NYY"
"16444","3","4","NYY"
"16445","0","4","NYY"
"16446","1","4","NYY"
"16447","4","3","MIL"
"16448","1","4","NYY"
"16449","4","2","MIL"
"16450","2","4","NYY"
"16451","1","4","NYY"
"16452","4","2","MIL"
"16453","3","4","NYY"
"16454","1","4","NYY"
"16455","1","4","NYY"
"16456","0","4","NYY"
"16457","2","4","NYY"
"16458","3","4","NYY"
"16459","3","4","NYY"
"16460","2","4","NYY"
"16461","2","4","NYY"
"16462","1","4","NYY"
"16463","0","4","NYY"
"16464","3","4","NYY"
"16465","4","3","MIL"
"16466","1","4","NYY"
"16467","4","0","MIL"
"16468","2","4","NYY"
"16469","2","4","NYY"
"16470","4","3","MIL"
"16471","1","4","NYY"
"16472","1","4","NYY"
"16473","1","4","NYY"
"16474","3","4","NYY"
"16475","1","4","NYY"
"16476","4","1","MIL"
"16477","2","4","NYY"
"16478","4","3","MIL"
"16479","2","4","NYY"
"16480","1","4","NYY"
"16481","1","4","NYY"
"16482","4","2","MIL"
"16483","0","4","NYY"
"16484","2","4","NYY"
"16485","4","2","MIL"
"16486","0","4","NYY"
"16487","4","3","MIL"
"16488","1","4","NYY"
"16489","4","3","MIL"
"16490","4","1","MIL"
"16491","3","4","NYY"
"16492","3","4","NYY"
"16493","1","4","NYY"
"16494","0","4","NYY"
"16495","1","4","NYY"
"16496","4","2","MIL"
"16497","1","4","NYY"
"16498","2","4","NYY"
"16499","4","3","MIL"
"16500","4","3","MIL"
"16501","4","0","MIL"
"16502","1","4","NYY"
"16503","4","3","MIL"
"16504","2","4","NYY"
"16505","1","4","NYY"
"16506","4","2","MIL"
"16507","4","3","MIL"
"16508","1","4","NYY"
"16509","1","4","NYY"
"16510","1","4","NYY"
"16511","3","4","NYY"
"16512","3","4","NYY"
"16513","0","4","NYY"
"16514","0","4","NYY"
"16515","2","4","NYY"
"16516","3","4","NYY"
"16517","3","4","NYY"
"16518","0","4","NYY"
"16519","1","4","NYY"
"16520","1","4","NYY"
"16521","4","2","MIL"
"16522","4","2","MIL"
"16523","1","4","NYY"
"16524","3","4","NYY"
"16525","4","1","MIL"
"16526","4","3","MIL"
"16527","4","2","MIL"
"16528","4","0","MIL"
"16529","1","4","NYY"
"16530","4","0","MIL"
"16531","4","0","MIL"
"16532","4","2","MIL"
"16533","1","4","NYY"
"16534","3","4","NYY"
"16535","4","1","MIL"
"16536","3","4","NYY"
"16537","4","3","MIL"
"16538","0","4","NYY"
"16539","1","4","NYY"
"16540","2","4","NYY"
"16541","1","4","NYY"
"16542","0","4","NYY"
"16543","2","4","NYY"
"16544","2","4","NYY"
"16545","2","4","NYY"
"16546","1","4","NYY"
"16547","4","3","MIL"
"16548","4","2","MIL"
"16549","4","3","MIL"
"16550","2","4","NYY"
"16551","1","4","NYY"
"16552","4","3","MIL"
"16553","1","4","NYY"
"16554","1","4","NYY"
"16555","1","4","NYY"
"16556","1","4","NYY"
"16557","1","4","NYY"
"16558","0","4","NYY"
"16559","4","3","MIL"
"16560","2","4","NYY"
"16561","1","4","NYY"
"16562","0","4","NYY"
"16563","4","2","MIL"
"16564","3","4","NYY"
"16565","4","2","MIL"
"16566","3","4","NYY"
"16567","2","4","NYY"
"16568","3","4","NYY"
"16569","1","4","NYY"
"16570","4","1","MIL"
"16571","2","4","NYY"
"16572","4","3","MIL"
"16573","1","4","NYY"
"16574","3","4","NYY"
"16575","4","2","MIL"
"16576","4","0","MIL"
"16577","1","4","NYY"
"16578","3","4","NYY"
"16579","1","4","NYY"
"16580","1","4","NYY"
"16581","2","4","NYY"
"16582","4","3","MIL"
"16583","0","4","NYY"
"16584","3","4","NYY"
"16585","3","4","NYY"
"16586","0","4","NYY"
"16587","1","4","NYY"
"16588","0","4","NYY"
"16589","0","4","NYY"
"16590","3","4","NYY"
"16591","0","4","NYY"
"16592","4","3","MIL"
"16593","3","4","NYY"
"16594","2","4","NYY"
"16595","3","4","NYY"
"16596","3","4","NYY"
"16597","0","4","NYY"
"16598","0","4","NYY"
"16599","3","4","NYY"
"16600","2","4","NYY"
"16601","4","2","MIL"
"16602","4","2","MIL"
"16603","4","3","MIL"
"16604","3","4","NYY"
"16605","2","4","NYY"
"16606","3","4","NYY"
"16607","3","4","NYY"
"16608","3","4","NYY"
"16609","1","4","NYY"
"16610","1","4","NYY"
"16611","3","4","NYY"
"16612","0","4","NYY"
"16613","1","4","NYY"
"16614","4","3","MIL"
"16615","1","4","NYY"
"16616","3","4","NYY"
"16617","1","4","NYY"
"16618","0","4","NYY"
"16619","4","3","MIL"
"16620","4","3","MIL"
"16621","3","4","NYY"
"16622","2","4","NYY"
"16623","4","2","MIL"
"16624","0","4","NYY"
"16625","4","1","MIL"
"16626","2","4","NYY"
"16627","0","4","NYY"
"16628","4","2","MIL"
"16629","3","4","NYY"
"16630","0","4","NYY"
"16631","2","4","NYY"
"16632","3","4","NYY"
"16633","2","4","NYY"
"16634","1","4","NYY"
"16635","1","4","NYY"
"16636","4","1","MIL"
"16637","4","3","MIL"
"16638","3","4","NYY"
"16639","3","4","NYY"
"16640","1","4","NYY"
"16641","1","4","NYY"
"16642","4","2","MIL"
"16643","3","4","NYY"
"16644","3","4","NYY"
"16645","2","4","NYY"
"16646","1","4","NYY"
"16647","0","4","NYY"
"16648","3","4","NYY"
"16649","2","4","NYY"
"16650","4","3","MIL"
"16651","2","4","NYY"
"16652","3","4","NYY"
"16653","4","2","MIL"
"16654","3","4","NYY"
"16655","2","4","NYY"
"16656","0","4","NYY"
"16657","4","2","MIL"
"16658","2","4","NYY"
"16659","0","4","NYY"
"16660","2","4","NYY"
"16661","2","4","NYY"
"16662","4","2","MIL"
"16663","4","2","MIL"
"16664","1","4","NYY"
"16665","1","4","NYY"
"16666","4","3","MIL"
"16667","2","4","NYY"
"16668","3","4","NYY"
"16669","3","4","NYY"
"16670","4","3","MIL"
"16671","1","4","NYY"
"16672","4","2","MIL"
"16673","4","2","MIL"
"16674","4","2","MIL"
"16675","4","3","MIL"
"16676","4","2","MIL"
"16677","0","4","NYY"
"16678","4","3","MIL"
"16679","4","2","MIL"
"16680","2","4","NYY"
"16681","4","0","MIL"
"16682","4","3","MIL"
"16683","1","4","NYY"
"16684","4","3","MIL"
"16685","0","4","NYY"
"16686","4","2","MIL"
"16687","3","4","NYY"
"16688","2","4","NYY"
"16689","4","3","MIL"
"16690","2","4","NYY"
"16691","3","4","NYY"
"16692","4","1","MIL"
"16693","4","2","MIL"
"16694","2","4","NYY"
"16695","0","4","NYY"
"16696","0","4","NYY"
"16697","2","4","NYY"
"16698","2","4","NYY"
"16699","1","4","NYY"
"16700","1","4","NYY"
"16701","3","4","NYY"
"16702","0","4","NYY"
"16703","3","4","NYY"
"16704","4","2","MIL"
"16705","2","4","NYY"
"16706","2","4","NYY"
"16707","4","1","MIL"
"16708","3","4","NYY"
"16709","4","1","MIL"
"16710","3","4","NYY"
"16711","4","3","MIL"
"16712","4","1","MIL"
"16713","4","3","MIL"
"16714","4","3","MIL"
"16715","1","4","NYY"
"16716","4","2","MIL"
"16717","1","4","NYY"
"16718","0","4","NYY"
"16719","0","4","NYY"
"16720","4","2","MIL"
"16721","2","4","NYY"
"16722","3","4","NYY"
"16723","4","1","MIL"
"16724","0","4","NYY"
"16725","1","4","NYY"
"16726","2","4","NYY"
"16727","1","4","NYY"
"16728","0","4","NYY"
"16729","1","4","NYY"
"16730","3","4","NYY"
"16731","4","1","MIL"
"16732","4","2","MIL"
"16733","0","4","NYY"
"16734","4","2","MIL"
"16735","2","4","NYY"
"16736","2","4","NYY"
"16737","2","4","NYY"
"16738","3","4","NYY"
"16739","4","1","MIL"
"16740","1","4","NYY"
"16741","2","4","NYY"
"16742","1","4","NYY"
"16743","4","2","MIL"
"16744","4","2","MIL"
"16745","2","4","NYY"
"16746","4","1","MIL"
"16747","4","3","MIL"
"16748","3","4","NYY"
"16749","1","4","NYY"
"16750","0","4","NYY"
"16751","4","3","MIL"
"16752","1","4","NYY"
"16753","4","2","MIL"
"16754","3","4","NYY"
"16755","0","4","NYY"
"16756","3","4","NYY"
"16757","2","4","NYY"
"16758","1","4","NYY"
"16759","1","4","NYY"
"16760","4","2","MIL"
"16761","1","4","NYY"
"16762","4","2","MIL"
"16763","2","4","NYY"
"16764","1","4","NYY"
"16765","0","4","NYY"
"16766","4","1","MIL"
"16767","3","4","NYY"
"16768","0","4","NYY"
"16769","1","4","NYY"
"16770","4","0","MIL"
"16771","2","4","NYY"
"16772","3","4","NYY"
"16773","2","4","NYY"
"16774","4","3","MIL"
"16775","1","4","NYY"
"16776","1","4","NYY"
"16777","0","4","NYY"
"16778","2","4","NYY"
"16779","3","4","NYY"
"16780","4","2","MIL"
"16781","4","2","MIL"
"16782","4","2","MIL"
"16783","0","4","NYY"
"16784","3","4","NYY"
"16785","2","4","NYY"
"16786","2","4","NYY"
"16787","0","4","NYY"
"16788","0","4","NYY"
"16789","1","4","NYY"
"16790","3","4","NYY"
"16791","4","3","MIL"
"16792","1","4","NYY"
"16793","1","4","NYY"
"16794","4","3","MIL"
"16795","4","3","MIL"
"16796","1","4","NYY"
"16797","3","4","NYY"
"16798","4","3","MIL"
"16799","3","4","NYY"
"16800","3","4","NYY"
"16801","2","4","NYY"
"16802","1","4","NYY"
"16803","4","3","MIL"
"16804","2","4","NYY"
"16805","1","4","NYY"
"16806","0","4","NYY"
"16807","3","4","NYY"
"16808","0","4","NYY"
"16809","4","3","MIL"
"16810","0","4","NYY"
"16811","0","4","NYY"
"16812","4","3","MIL"
"16813","3","4","NYY"
"16814","4","1","MIL"
"16815","4","3","MIL"
"16816","1","4","NYY"
"16817","0","4","NYY"
"16818","1","4","NYY"
"16819","0","4","NYY"
"16820","0","4","NYY"
"16821","2","4","NYY"
"16822","0","4","NYY"
"16823","0","4","NYY"
"16824","2","4","NYY"
"16825","3","4","NYY"
"16826","4","3","MIL"
"16827","4","3","MIL"
"16828","2","4","NYY"
"16829","4","1","MIL"
"16830","1","4","NYY"
"16831","2","4","NYY"
"16832","2","4","NYY"
"16833","3","4","NYY"
"16834","2","4","NYY"
"16835","1","4","NYY"
"16836","4","3","MIL"
"16837","2","4","NYY"
"16838","2","4","NYY"
"16839","0","4","NYY"
"16840","4","0","MIL"
"16841","3","4","NYY"
"16842","3","4","NYY"
"16843","3","4","NYY"
"16844","3","4","NYY"
"16845","4","2","MIL"
"16846","0","4","NYY"
"16847","4","2","MIL"
"16848","0","4","NYY"
"16849","2","4","NYY"
"16850","3","4","NYY"
"16851","2","4","NYY"
"16852","3","4","NYY"
"16853","1","4","NYY"
"16854","1","4","NYY"
"16855","0","4","NYY"
"16856","4","2","MIL"
"16857","3","4","NYY"
"16858","1","4","NYY"
"16859","4","1","MIL"
"16860","4","3","MIL"
"16861","4","3","MIL"
"16862","2","4","NYY"
"16863","4","0","MIL"
"16864","4","3","MIL"
"16865","0","4","NYY"
"16866","2","4","NYY"
"16867","3","4","NYY"
"16868","1","4","NYY"
"16869","2","4","NYY"
"16870","0","4","NYY"
"16871","4","3","MIL"
"16872","3","4","NYY"
"16873","3","4","NYY"
"16874","4","1","MIL"
"16875","2","4","NYY"
"16876","4","2","MIL"
"16877","4","1","MIL"
"16878","3","4","NYY"
"16879","2","4","NYY"
"16880","1","4","NYY"
"16881","0","4","NYY"
"16882","0","4","NYY"
"16883","4","3","MIL"
"16884","4","3","MIL"
"16885","1","4","NYY"
"16886","4","3","MIL"
"16887","1","4","NYY"
"16888","1","4","NYY"
"16889","3","4","NYY"
"16890","4","1","MIL"
"16891","2","4","NYY"
"16892","1","4","NYY"
"16893","4","2","MIL"
"16894","3","4","NYY"
"16895","2","4","NYY"
"16896","1","4","NYY"
"16897","2","4","NYY"
"16898","1","4","NYY"
"16899","2","4","NYY"
"16900","1","4","NYY"
"16901","0","4","NYY"
"16902","3","4","NYY"
"16903","2","4","NYY"
"16904","3","4","NYY"
"16905","2","4","NYY"
"16906","2","4","NYY"
"16907","4","0","MIL"
"16908","0","4","NYY"
"16909","2","4","NYY"
"16910","1","4","NYY"
"16911","4","1","MIL"
"16912","1","4","NYY"
"16913","1","4","NYY"
"16914","3","4","NYY"
"16915","2","4","NYY"
"16916","3","4","NYY"
"16917","3","4","NYY"
"16918","1","4","NYY"
"16919","0","4","NYY"
"16920","2","4","NYY"
"16921","4","2","MIL"
"16922","0","4","NYY"
"16923","4","3","MIL"
"16924","2","4","NYY"
"16925","4","0","MIL"
"16926","3","4","NYY"
"16927","1","4","NYY"
"16928","3","4","NYY"
"16929","2","4","NYY"
"16930","4","2","MIL"
"16931","2","4","NYY"
"16932","2","4","NYY"
"16933","2","4","NYY"
"16934","1","4","NYY"
"16935","4","3","MIL"
"16936","1","4","NYY"
"16937","2","4","NYY"
"16938","3","4","NYY"
"16939","4","0","MIL"
"16940","2","4","NYY"
"16941","0","4","NYY"
"16942","1","4","NYY"
"16943","1","4","NYY"
"16944","4","1","MIL"
"16945","1","4","NYY"
"16946","1","4","NYY"
"16947","2","4","NYY"
"16948","4","3","MIL"
"16949","3","4","NYY"
"16950","4","3","MIL"
"16951","2","4","NYY"
"16952","2","4","NYY"
"16953","4","3","MIL"
"16954","2","4","NYY"
"16955","2","4","NYY"
"16956","0","4","NYY"
"16957","2","4","NYY"
"16958","3","4","NYY"
"16959","2","4","NYY"
"16960","2","4","NYY"
"16961","3","4","NYY"
"16962","1","4","NYY"
"16963","4","2","MIL"
"16964","1","4","NYY"
"16965","2","4","NYY"
"16966","3","4","NYY"
"16967","0","4","NYY"
"16968","3","4","NYY"
"16969","1","4","NYY"
"16970","2","4","NYY"
"16971","2","4","NYY"
"16972","2","4","NYY"
"16973","2","4","NYY"
"16974","3","4","NYY"
"16975","3","4","NYY"
"16976","0","4","NYY"
"16977","1","4","NYY"
"16978","4","1","MIL"
"16979","0","4","NYY"
"16980","1","4","NYY"
"16981","4","0","MIL"
"16982","1","4","NYY"
"16983","2","4","NYY"
"16984","2","4","NYY"
"16985","1","4","NYY"
"16986","4","3","MIL"
"16987","0","4","NYY"
"16988","4","3","MIL"
"16989","4","3","MIL"
"16990","1","4","NYY"
"16991","4","3","MIL"
"16992","2","4","NYY"
"16993","1","4","NYY"
"16994","3","4","NYY"
"16995","4","3","MIL"
"16996","2","4","NYY"
"16997","0","4","NYY"
"16998","4","2","MIL"
"16999","0","4","NYY"
"17000","4","3","MIL"
"17001","2","4","NYY"
"17002","2","4","NYY"
"17003","2","4","NYY"
"17004","4","2","MIL"
"17005","2","4","NYY"
"17006","1","4","NYY"
"17007","0","4","NYY"
"17008","3","4","NYY"
"17009","1","4","NYY"
"17010","4","2","MIL"
"17011","1","4","NYY"
"17012","2","4","NYY"
"17013","4","2","MIL"
"17014","3","4","NYY"
"17015","2","4","NYY"
"17016","0","4","NYY"
"17017","0","4","NYY"
"17018","1","4","NYY"
"17019","1","4","NYY"
"17020","4","3","MIL"
"17021","2","4","NYY"
"17022","4","3","MIL"
"17023","4","1","MIL"
"17024","4","1","MIL"
"17025","4","3","MIL"
"17026","3","4","NYY"
"17027","2","4","NYY"
"17028","0","4","NYY"
"17029","0","4","NYY"
"17030","1","4","NYY"
"17031","2","4","NYY"
"17032","4","2","MIL"
"17033","4","3","MIL"
"17034","4","2","MIL"
"17035","3","4","NYY"
"17036","4","3","MIL"
"17037","4","1","MIL"
"17038","1","4","NYY"
"17039","4","2","MIL"
"17040","0","4","NYY"
"17041","0","4","NYY"
"17042","3","4","NYY"
"17043","1","4","NYY"
"17044","4","3","MIL"
"17045","2","4","NYY"
"17046","3","4","NYY"
"17047","2","4","NYY"
"17048","3","4","NYY"
"17049","4","2","MIL"
"17050","1","4","NYY"
"17051","1","4","NYY"
"17052","0","4","NYY"
"17053","3","4","NYY"
"17054","0","4","NYY"
"17055","4","3","MIL"
"17056","2","4","NYY"
"17057","4","3","MIL"
"17058","3","4","NYY"
"17059","4","1","MIL"
"17060","4","1","MIL"
"17061","3","4","NYY"
"17062","1","4","NYY"
"17063","4","2","MIL"
"17064","1","4","NYY"
"17065","4","3","MIL"
"17066","4","3","MIL"
"17067","4","2","MIL"
"17068","0","4","NYY"
"17069","0","4","NYY"
"17070","0","4","NYY"
"17071","0","4","NYY"
"17072","2","4","NYY"
"17073","4","1","MIL"
"17074","1","4","NYY"
"17075","3","4","NYY"
"17076","2","4","NYY"
"17077","1","4","NYY"
"17078","1","4","NYY"
"17079","4","3","MIL"
"17080","2","4","NYY"
"17081","4","3","MIL"
"17082","2","4","NYY"
"17083","1","4","NYY"
"17084","1","4","NYY"
"17085","4","3","MIL"
"17086","1","4","NYY"
"17087","2","4","NYY"
"17088","0","4","NYY"
"17089","4","1","MIL"
"17090","4","2","MIL"
"17091","0","4","NYY"
"17092","3","4","NYY"
"17093","4","2","MIL"
"17094","4","3","MIL"
"17095","0","4","NYY"
"17096","4","0","MIL"
"17097","2","4","NYY"
"17098","4","2","MIL"
"17099","0","4","NYY"
"17100","2","4","NYY"
"17101","3","4","NYY"
"17102","2","4","NYY"
"17103","4","3","MIL"
"17104","1","4","NYY"
"17105","0","4","NYY"
"17106","4","2","MIL"
"17107","0","4","NYY"
"17108","3","4","NYY"
"17109","4","3","MIL"
"17110","0","4","NYY"
"17111","3","4","NYY"
"17112","4","3","MIL"
"17113","4","3","MIL"
"17114","2","4","NYY"
"17115","3","4","NYY"
"17116","1","4","NYY"
"17117","2","4","NYY"
"17118","4","3","MIL"
"17119","1","4","NYY"
"17120","4","2","MIL"
"17121","4","2","MIL"
"17122","2","4","NYY"
"17123","4","2","MIL"
"17124","4","2","MIL"
"17125","1","4","NYY"
"17126","3","4","NYY"
"17127","3","4","NYY"
"17128","4","1","MIL"
"17129","2","4","NYY"
"17130","1","4","NYY"
"17131","3","4","NYY"
"17132","2","4","NYY"
"17133","4","1","MIL"
"17134","4","2","MIL"
"17135","3","4","NYY"
"17136","1","4","NYY"
"17137","3","4","NYY"
"17138","4","2","MIL"
"17139","3","4","NYY"
"17140","3","4","NYY"
"17141","4","2","MIL"
"17142","1","4","NYY"
"17143","2","4","NYY"
"17144","3","4","NYY"
"17145","4","0","MIL"
"17146","2","4","NYY"
"17147","2","4","NYY"
"17148","3","4","NYY"
"17149","4","2","MIL"
"17150","1","4","NYY"
"17151","3","4","NYY"
"17152","2","4","NYY"
"17153","1","4","NYY"
"17154","4","1","MIL"
"17155","0","4","NYY"
"17156","1","4","NYY"
"17157","3","4","NYY"
"17158","3","4","NYY"
"17159","4","1","MIL"
"17160","4","3","MIL"
"17161","0","4","NYY"
"17162","4","3","MIL"
"17163","4","2","MIL"
"17164","1","4","NYY"
"17165","2","4","NYY"
"17166","3","4","NYY"
"17167","1","4","NYY"
"17168","2","4","NYY"
"17169","4","2","MIL"
"17170","2","4","NYY"
"17171","4","1","MIL"
"17172","2","4","NYY"
"17173","0","4","NYY"
"17174","0","4","NYY"
"17175","1","4","NYY"
"17176","2","4","NYY"
"17177","2","4","NYY"
"17178","3","4","NYY"
"17179","1","4","NYY"
"17180","2","4","NYY"
"17181","1","4","NYY"
"17182","4","2","MIL"
"17183","4","3","MIL"
"17184","2","4","NYY"
"17185","3","4","NYY"
"17186","3","4","NYY"
"17187","4","3","MIL"
"17188","2","4","NYY"
"17189","2","4","NYY"
"17190","3","4","NYY"
"17191","2","4","NYY"
"17192","2","4","NYY"
"17193","4","2","MIL"
"17194","1","4","NYY"
"17195","4","3","MIL"
"17196","3","4","NYY"
"17197","1","4","NYY"
"17198","1","4","NYY"
"17199","0","4","NYY"
"17200","0","4","NYY"
"17201","2","4","NYY"
"17202","2","4","NYY"
"17203","1","4","NYY"
"17204","2","4","NYY"
"17205","3","4","NYY"
"17206","2","4","NYY"
"17207","4","1","MIL"
"17208","1","4","NYY"
"17209","3","4","NYY"
"17210","4","2","MIL"
"17211","3","4","NYY"
"17212","1","4","NYY"
"17213","3","4","NYY"
"17214","2","4","NYY"
"17215","0","4","NYY"
"17216","4","2","MIL"
"17217","1","4","NYY"
"17218","0","4","NYY"
"17219","2","4","NYY"
"17220","1","4","NYY"
"17221","2","4","NYY"
"17222","1","4","NYY"
"17223","2","4","NYY"
"17224","4","2","MIL"
"17225","4","0","MIL"
"17226","0","4","NYY"
"17227","2","4","NYY"
"17228","4","2","MIL"
"17229","0","4","NYY"
"17230","4","1","MIL"
"17231","4","1","MIL"
"17232","3","4","NYY"
"17233","0","4","NYY"
"17234","1","4","NYY"
"17235","4","3","MIL"
"17236","1","4","NYY"
"17237","3","4","NYY"
"17238","0","4","NYY"
"17239","4","2","MIL"
"17240","4","2","MIL"
"17241","4","3","MIL"
"17242","4","1","MIL"
