"","OAK","NYY","Series Winner"
"20304","1","4","NYY"
"20305","1","4","NYY"
"20306","0","4","NYY"
"20307","3","4","NYY"
"20308","1","4","NYY"
"20309","1","4","NYY"
"20310","4","3","OAK"
"20311","4","0","OAK"
"20312","1","4","NYY"
"20313","1","4","NYY"
"20314","2","4","NYY"
"20315","4","1","OAK"
"20316","4","2","OAK"
"20317","1","4","NYY"
"20318","2","4","NYY"
"20319","3","4","NYY"
"20320","4","2","OAK"
"20321","4","3","OAK"
"20322","1","4","NYY"
"20323","4","2","OAK"
"20324","3","4","NYY"
"20325","4","1","OAK"
"20326","4","3","OAK"
"20327","2","4","NYY"
"20328","2","4","NYY"
"20329","2","4","NYY"
"20330","4","2","OAK"
"20331","4","1","OAK"
"20332","0","4","NYY"
"20333","1","4","NYY"
"20334","3","4","NYY"
"20335","4","2","OAK"
"20336","2","4","NYY"
"20337","2","4","NYY"
"20338","4","1","OAK"
"20339","4","3","OAK"
"20340","4","0","OAK"
"20341","1","4","NYY"
"20342","2","4","NYY"
"20343","2","4","NYY"
"20344","4","0","OAK"
"20345","4","3","OAK"
"20346","2","4","NYY"
"20347","2","4","NYY"
"20348","4","3","OAK"
"20349","4","3","OAK"
"20350","1","4","NYY"
"20351","4","3","OAK"
"20352","3","4","NYY"
"20353","0","4","NYY"
"20354","4","0","OAK"
"20355","4","2","OAK"
"20356","1","4","NYY"
"20357","4","2","OAK"
"20358","3","4","NYY"
"20359","4","3","OAK"
"20360","3","4","NYY"
"20361","2","4","NYY"
"20362","4","3","OAK"
"20363","4","1","OAK"
"20364","2","4","NYY"
"20365","1","4","NYY"
"20366","4","2","OAK"
"20367","1","4","NYY"
"20368","1","4","NYY"
"20369","4","2","OAK"
"20370","4","1","OAK"
"20371","4","1","OAK"
"20372","4","2","OAK"
"20373","4","3","OAK"
"20374","1","4","NYY"
"20375","4","0","OAK"
"20376","3","4","NYY"
"20377","4","1","OAK"
"20378","2","4","NYY"
"20379","4","0","OAK"
"20380","1","4","NYY"
"20381","4","0","OAK"
"20382","2","4","NYY"
"20383","1","4","NYY"
"20384","3","4","NYY"
"20385","0","4","NYY"
"20386","3","4","NYY"
"20387","1","4","NYY"
"20388","3","4","NYY"
"20389","4","2","OAK"
"20390","1","4","NYY"
"20391","2","4","NYY"
"20392","2","4","NYY"
"20393","4","1","OAK"
"20394","1","4","NYY"
"20395","1","4","NYY"
"20396","0","4","NYY"
"20397","4","3","OAK"
"20398","4","1","OAK"
"20399","3","4","NYY"
"20400","4","1","OAK"
"20401","1","4","NYY"
"20402","4","0","OAK"
"20403","4","3","OAK"
"20404","4","3","OAK"
"20405","2","4","NYY"
"20406","4","1","OAK"
"20407","3","4","NYY"
"20408","3","4","NYY"
"20409","4","3","OAK"
"20410","3","4","NYY"
"20411","0","4","NYY"
"20412","4","1","OAK"
"20413","4","2","OAK"
"20414","2","4","NYY"
"20415","2","4","NYY"
"20416","2","4","NYY"
"20417","2","4","NYY"
"20418","1","4","NYY"
"20419","2","4","NYY"
"20420","2","4","NYY"
"20421","1","4","NYY"
"20422","3","4","NYY"
"20423","4","3","OAK"
"20424","4","3","OAK"
"20425","2","4","NYY"
"20426","1","4","NYY"
"20427","3","4","NYY"
"20428","2","4","NYY"
"20429","2","4","NYY"
"20430","1","4","NYY"
"20431","4","3","OAK"
"20432","4","1","OAK"
"20433","3","4","NYY"
"20434","3","4","NYY"
"20435","2","4","NYY"
"20436","4","2","OAK"
"20437","4","1","OAK"
"20438","3","4","NYY"
"20439","0","4","NYY"
"20440","3","4","NYY"
"20441","4","0","OAK"
"20442","2","4","NYY"
"20443","4","3","OAK"
"20444","2","4","NYY"
"20445","1","4","NYY"
"20446","1","4","NYY"
"20447","1","4","NYY"
"20448","1","4","NYY"
"20449","0","4","NYY"
"20450","2","4","NYY"
"20451","4","0","OAK"
"20452","4","1","OAK"
"20453","1","4","NYY"
"20454","0","4","NYY"
"20455","2","4","NYY"
"20456","2","4","NYY"
"20457","4","3","OAK"
"20458","2","4","NYY"
"20459","4","0","OAK"
"20460","4","3","OAK"
"20461","4","3","OAK"
"20462","3","4","NYY"
"20463","2","4","NYY"
"20464","4","3","OAK"
"20465","4","1","OAK"
"20466","3","4","NYY"
"20467","2","4","NYY"
"20468","4","2","OAK"
"20469","3","4","NYY"
"20470","0","4","NYY"
"20471","2","4","NYY"
"20472","4","2","OAK"
"20473","1","4","NYY"
"20474","3","4","NYY"
"20475","3","4","NYY"
"20476","2","4","NYY"
"20477","4","1","OAK"
"20478","4","1","OAK"
"20479","4","3","OAK"
"20480","3","4","NYY"
"20481","1","4","NYY"
"20482","0","4","NYY"
"20483","3","4","NYY"
"20484","3","4","NYY"
"20485","2","4","NYY"
"20486","0","4","NYY"
"20487","4","1","OAK"
"20488","1","4","NYY"
"20489","4","2","OAK"
"20490","3","4","NYY"
"20491","2","4","NYY"
"20492","4","3","OAK"
"20493","2","4","NYY"
"20494","3","4","NYY"
"20495","1","4","NYY"
"20496","0","4","NYY"
"20497","1","4","NYY"
"20498","3","4","NYY"
"20499","4","0","OAK"
"20500","4","3","OAK"
"20501","2","4","NYY"
"20502","2","4","NYY"
"20503","4","3","OAK"
"20504","1","4","NYY"
"20505","2","4","NYY"
"20506","4","3","OAK"
"20507","4","3","OAK"
"20508","4","2","OAK"
"20509","1","4","NYY"
"20510","2","4","NYY"
"20511","4","1","OAK"
"20512","4","2","OAK"
"20513","3","4","NYY"
"20514","4","3","OAK"
"20515","1","4","NYY"
"20516","0","4","NYY"
"20517","1","4","NYY"
"20518","3","4","NYY"
"20519","4","1","OAK"
"20520","4","3","OAK"
"20521","4","2","OAK"
"20522","4","1","OAK"
"20523","4","3","OAK"
"20524","2","4","NYY"
"20525","2","4","NYY"
"20526","3","4","NYY"
"20527","4","3","OAK"
"20528","2","4","NYY"
"20529","2","4","NYY"
"20530","4","1","OAK"
"20531","4","3","OAK"
"20532","1","4","NYY"
"20533","4","3","OAK"
"20534","2","4","NYY"
"20535","4","3","OAK"
"20536","2","4","NYY"
"20537","4","3","OAK"
"20538","3","4","NYY"
"20539","3","4","NYY"
"20540","2","4","NYY"
"20541","2","4","NYY"
"20542","2","4","NYY"
"20543","4","1","OAK"
"20544","1","4","NYY"
"20545","4","2","OAK"
"20546","4","3","OAK"
"20547","4","1","OAK"
"20548","1","4","NYY"
"20549","3","4","NYY"
"20550","1","4","NYY"
"20551","2","4","NYY"
"20552","3","4","NYY"
"20553","1","4","NYY"
"20554","1","4","NYY"
"20555","1","4","NYY"
"20556","0","4","NYY"
"20557","3","4","NYY"
"20558","4","3","OAK"
"20559","3","4","NYY"
"20560","2","4","NYY"
"20561","2","4","NYY"
"20562","4","1","OAK"
"20563","3","4","NYY"
"20564","4","0","OAK"
"20565","3","4","NYY"
"20566","0","4","NYY"
"20567","1","4","NYY"
"20568","1","4","NYY"
"20569","3","4","NYY"
"20570","4","0","OAK"
"20571","2","4","NYY"
"20572","3","4","NYY"
"20573","4","2","OAK"
"20574","3","4","NYY"
"20575","2","4","NYY"
"20576","1","4","NYY"
"20577","4","1","OAK"
"20578","4","0","OAK"
"20579","2","4","NYY"
"20580","4","2","OAK"
"20581","1","4","NYY"
"20582","4","1","OAK"
"20583","4","2","OAK"
"20584","4","1","OAK"
"20585","1","4","NYY"
"20586","3","4","NYY"
"20587","1","4","NYY"
"20588","4","2","OAK"
"20589","4","3","OAK"
"20590","4","3","OAK"
"20591","4","3","OAK"
"20592","1","4","NYY"
"20593","3","4","NYY"
"20594","1","4","NYY"
"20595","4","2","OAK"
"20596","3","4","NYY"
"20597","4","3","OAK"
"20598","4","3","OAK"
"20599","4","3","OAK"
"20600","4","0","OAK"
"20601","2","4","NYY"
"20602","1","4","NYY"
"20603","1","4","NYY"
"20604","4","1","OAK"
"20605","3","4","NYY"
"20606","3","4","NYY"
"20607","3","4","NYY"
"20608","4","1","OAK"
"20609","4","3","OAK"
"20610","4","0","OAK"
"20611","4","1","OAK"
"20612","4","2","OAK"
"20613","2","4","NYY"
"20614","4","0","OAK"
"20615","3","4","NYY"
"20616","2","4","NYY"
"20617","1","4","NYY"
"20618","4","0","OAK"
"20619","2","4","NYY"
"20620","4","3","OAK"
"20621","1","4","NYY"
"20622","1","4","NYY"
"20623","2","4","NYY"
"20624","2","4","NYY"
"20625","0","4","NYY"
"20626","1","4","NYY"
"20627","4","2","OAK"
"20628","4","0","OAK"
"20629","4","2","OAK"
"20630","2","4","NYY"
"20631","0","4","NYY"
"20632","4","3","OAK"
"20633","4","2","OAK"
"20634","4","2","OAK"
"20635","0","4","NYY"
"20636","4","3","OAK"
"20637","4","2","OAK"
"20638","0","4","NYY"
"20639","4","3","OAK"
"20640","1","4","NYY"
"20641","4","2","OAK"
"20642","4","0","OAK"
"20643","4","2","OAK"
"20644","4","2","OAK"
"20645","2","4","NYY"
"20646","4","1","OAK"
"20647","4","0","OAK"
"20648","4","2","OAK"
"20649","4","3","OAK"
"20650","4","0","OAK"
"20651","0","4","NYY"
"20652","3","4","NYY"
"20653","4","1","OAK"
"20654","1","4","NYY"
"20655","4","1","OAK"
"20656","4","2","OAK"
"20657","4","2","OAK"
"20658","1","4","NYY"
"20659","4","2","OAK"
"20660","2","4","NYY"
"20661","1","4","NYY"
"20662","4","3","OAK"
"20663","0","4","NYY"
"20664","3","4","NYY"
"20665","2","4","NYY"
"20666","4","1","OAK"
"20667","2","4","NYY"
"20668","4","3","OAK"
"20669","3","4","NYY"
"20670","4","3","OAK"
"20671","3","4","NYY"
"20672","0","4","NYY"
"20673","2","4","NYY"
"20674","2","4","NYY"
"20675","4","2","OAK"
"20676","3","4","NYY"
"20677","4","0","OAK"
"20678","2","4","NYY"
"20679","4","3","OAK"
"20680","4","0","OAK"
"20681","4","0","OAK"
"20682","3","4","NYY"
"20683","1","4","NYY"
"20684","3","4","NYY"
"20685","2","4","NYY"
"20686","0","4","NYY"
"20687","3","4","NYY"
"20688","3","4","NYY"
"20689","2","4","NYY"
"20690","2","4","NYY"
"20691","1","4","NYY"
"20692","3","4","NYY"
"20693","2","4","NYY"
"20694","3","4","NYY"
"20695","3","4","NYY"
"20696","4","3","OAK"
"20697","2","4","NYY"
"20698","4","3","OAK"
"20699","3","4","NYY"
"20700","2","4","NYY"
"20701","4","0","OAK"
"20702","4","2","OAK"
"20703","3","4","NYY"
"20704","3","4","NYY"
"20705","2","4","NYY"
"20706","2","4","NYY"
"20707","3","4","NYY"
"20708","3","4","NYY"
"20709","4","1","OAK"
"20710","3","4","NYY"
"20711","1","4","NYY"
"20712","0","4","NYY"
"20713","1","4","NYY"
"20714","4","2","OAK"
"20715","1","4","NYY"
"20716","1","4","NYY"
"20717","4","2","OAK"
"20718","4","1","OAK"
"20719","4","2","OAK"
"20720","4","1","OAK"
"20721","4","1","OAK"
"20722","3","4","NYY"
"20723","3","4","NYY"
"20724","4","2","OAK"
"20725","4","1","OAK"
"20726","1","4","NYY"
"20727","2","4","NYY"
"20728","4","3","OAK"
"20729","4","1","OAK"
"20730","4","3","OAK"
"20731","1","4","NYY"
"20732","4","0","OAK"
"20733","2","4","NYY"
"20734","3","4","NYY"
"20735","4","3","OAK"
"20736","2","4","NYY"
"20737","3","4","NYY"
"20738","2","4","NYY"
"20739","2","4","NYY"
"20740","2","4","NYY"
"20741","3","4","NYY"
"20742","4","2","OAK"
"20743","1","4","NYY"
"20744","3","4","NYY"
"20745","4","2","OAK"
"20746","4","1","OAK"
"20747","3","4","NYY"
"20748","1","4","NYY"
"20749","4","3","OAK"
"20750","4","2","OAK"
"20751","4","1","OAK"
"20752","4","3","OAK"
"20753","2","4","NYY"
"20754","3","4","NYY"
"20755","2","4","NYY"
"20756","1","4","NYY"
"20757","4","3","OAK"
"20758","4","3","OAK"
"20759","3","4","NYY"
"20760","4","1","OAK"
"20761","3","4","NYY"
"20762","1","4","NYY"
"20763","3","4","NYY"
"20764","2","4","NYY"
"20765","2","4","NYY"
"20766","4","3","OAK"
"20767","4","0","OAK"
"20768","4","3","OAK"
"20769","1","4","NYY"
"20770","4","0","OAK"
"20771","4","2","OAK"
"20772","4","3","OAK"
"20773","2","4","NYY"
"20774","1","4","NYY"
"20775","0","4","NYY"
"20776","4","2","OAK"
"20777","4","3","OAK"
"20778","4","3","OAK"
"20779","2","4","NYY"
"20780","3","4","NYY"
"20781","4","3","OAK"
"20782","1","4","NYY"
"20783","2","4","NYY"
"20784","2","4","NYY"
"20785","3","4","NYY"
"20786","4","3","OAK"
"20787","4","2","OAK"
"20788","3","4","NYY"
"20789","2","4","NYY"
"20790","1","4","NYY"
"20791","2","4","NYY"
"20792","4","3","OAK"
"20793","2","4","NYY"
"20794","4","1","OAK"
"20795","4","2","OAK"
"20796","1","4","NYY"
"20797","0","4","NYY"
"20798","4","2","OAK"
"20799","0","4","NYY"
"20800","1","4","NYY"
"20801","4","0","OAK"
"20802","4","0","OAK"
"20803","1","4","NYY"
"20804","4","3","OAK"
"20805","3","4","NYY"
"20806","4","3","OAK"
"20807","2","4","NYY"
"20808","0","4","NYY"
"20809","3","4","NYY"
"20810","1","4","NYY"
"20811","1","4","NYY"
"20812","2","4","NYY"
"20813","4","1","OAK"
"20814","4","1","OAK"
"20815","4","3","OAK"
"20816","4","1","OAK"
"20817","3","4","NYY"
"20818","3","4","NYY"
"20819","4","2","OAK"
"20820","4","0","OAK"
"20821","3","4","NYY"
"20822","1","4","NYY"
"20823","3","4","NYY"
"20824","3","4","NYY"
"20825","1","4","NYY"
"20826","2","4","NYY"
"20827","4","0","OAK"
"20828","4","2","OAK"
"20829","4","2","OAK"
"20830","4","2","OAK"
"20831","2","4","NYY"
"20832","4","3","OAK"
"20833","2","4","NYY"
"20834","4","3","OAK"
"20835","1","4","NYY"
"20836","4","1","OAK"
"20837","2","4","NYY"
"20838","4","2","OAK"
"20839","1","4","NYY"
"20840","4","1","OAK"
"20841","3","4","NYY"
"20842","4","0","OAK"
"20843","4","3","OAK"
"20844","3","4","NYY"
"20845","4","3","OAK"
"20846","0","4","NYY"
"20847","0","4","NYY"
"20848","4","2","OAK"
"20849","4","3","OAK"
"20850","1","4","NYY"
"20851","4","1","OAK"
"20852","1","4","NYY"
"20853","3","4","NYY"
"20854","3","4","NYY"
"20855","4","2","OAK"
"20856","1","4","NYY"
"20857","0","4","NYY"
"20858","2","4","NYY"
"20859","4","0","OAK"
"20860","4","2","OAK"
"20861","4","3","OAK"
"20862","1","4","NYY"
"20863","1","4","NYY"
"20864","4","3","OAK"
"20865","4","3","OAK"
"20866","3","4","NYY"
"20867","2","4","NYY"
"20868","4","3","OAK"
"20869","0","4","NYY"
"20870","1","4","NYY"
"20871","0","4","NYY"
"20872","2","4","NYY"
"20873","2","4","NYY"
"20874","1","4","NYY"
"20875","4","1","OAK"
"20876","3","4","NYY"
"20877","4","3","OAK"
"20878","4","2","OAK"
"20879","4","2","OAK"
"20880","4","2","OAK"
"20881","2","4","NYY"
"20882","4","3","OAK"
"20883","0","4","NYY"
"20884","4","1","OAK"
"20885","4","3","OAK"
"20886","4","2","OAK"
"20887","4","1","OAK"
"20888","2","4","NYY"
"20889","4","1","OAK"
"20890","4","3","OAK"
"20891","1","4","NYY"
"20892","3","4","NYY"
"20893","1","4","NYY"
"20894","4","3","OAK"
"20895","0","4","NYY"
"20896","0","4","NYY"
"20897","3","4","NYY"
"20898","4","3","OAK"
"20899","0","4","NYY"
"20900","4","1","OAK"
"20901","4","3","OAK"
"20902","3","4","NYY"
"20903","4","2","OAK"
"20904","4","3","OAK"
"20905","4","2","OAK"
"20906","2","4","NYY"
"20907","4","3","OAK"
"20908","3","4","NYY"
"20909","4","3","OAK"
"20910","4","1","OAK"
"20911","2","4","NYY"
"20912","2","4","NYY"
"20913","4","3","OAK"
"20914","3","4","NYY"
"20915","1","4","NYY"
"20916","2","4","NYY"
"20917","0","4","NYY"
"20918","4","3","OAK"
"20919","1","4","NYY"
"20920","4","3","OAK"
"20921","4","3","OAK"
"20922","3","4","NYY"
"20923","2","4","NYY"
"20924","4","1","OAK"
"20925","3","4","NYY"
"20926","1","4","NYY"
"20927","4","1","OAK"
"20928","3","4","NYY"
"20929","1","4","NYY"
"20930","4","0","OAK"
"20931","4","2","OAK"
"20932","2","4","NYY"
"20933","3","4","NYY"
"20934","4","1","OAK"
"20935","1","4","NYY"
"20936","2","4","NYY"
"20937","2","4","NYY"
"20938","3","4","NYY"
"20939","4","3","OAK"
"20940","4","0","OAK"
"20941","3","4","NYY"
"20942","4","3","OAK"
"20943","1","4","NYY"
"20944","2","4","NYY"
"20945","0","4","NYY"
"20946","2","4","NYY"
"20947","2","4","NYY"
"20948","1","4","NYY"
"20949","4","3","OAK"
"20950","4","0","OAK"
"20951","1","4","NYY"
"20952","4","3","OAK"
"20953","3","4","NYY"
"20954","4","2","OAK"
"20955","4","3","OAK"
"20956","3","4","NYY"
"20957","0","4","NYY"
"20958","4","3","OAK"
"20959","2","4","NYY"
"20960","4","1","OAK"
"20961","2","4","NYY"
"20962","4","2","OAK"
"20963","1","4","NYY"
"20964","3","4","NYY"
"20965","2","4","NYY"
"20966","1","4","NYY"
"20967","2","4","NYY"
"20968","0","4","NYY"
"20969","3","4","NYY"
"20970","1","4","NYY"
"20971","2","4","NYY"
"20972","1","4","NYY"
"20973","1","4","NYY"
"20974","3","4","NYY"
"20975","1","4","NYY"
"20976","4","3","OAK"
"20977","2","4","NYY"
"20978","1","4","NYY"
"20979","4","3","OAK"
"20980","1","4","NYY"
"20981","1","4","NYY"
"20982","4","3","OAK"
"20983","2","4","NYY"
"20984","4","2","OAK"
"20985","2","4","NYY"
"20986","2","4","NYY"
"20987","4","0","OAK"
"20988","4","1","OAK"
"20989","1","4","NYY"
"20990","4","3","OAK"
"20991","4","1","OAK"
"20992","4","2","OAK"
"20993","1","4","NYY"
"20994","0","4","NYY"
"20995","0","4","NYY"
"20996","2","4","NYY"
"20997","0","4","NYY"
"20998","0","4","NYY"
"20999","4","3","OAK"
"21000","4","3","OAK"
"21001","1","4","NYY"
"21002","4","3","OAK"
"21003","2","4","NYY"
"21004","4","3","OAK"
"21005","2","4","NYY"
"21006","4","2","OAK"
"21007","1","4","NYY"
"21008","4","2","OAK"
"21009","0","4","NYY"
"21010","4","3","OAK"
"21011","3","4","NYY"
"21012","4","2","OAK"
"21013","2","4","NYY"
"21014","0","4","NYY"
"21015","4","3","OAK"
"21016","1","4","NYY"
"21017","3","4","NYY"
"21018","4","0","OAK"
"21019","1","4","NYY"
"21020","0","4","NYY"
"21021","2","4","NYY"
"21022","3","4","NYY"
"21023","1","4","NYY"
"21024","4","0","OAK"
"21025","4","3","OAK"
"21026","3","4","NYY"
"21027","4","2","OAK"
"21028","4","1","OAK"
"21029","4","1","OAK"
"21030","1","4","NYY"
"21031","4","1","OAK"
"21032","4","3","OAK"
"21033","4","2","OAK"
"21034","4","1","OAK"
"21035","2","4","NYY"
"21036","1","4","NYY"
"21037","3","4","NYY"
"21038","2","4","NYY"
"21039","4","3","OAK"
"21040","4","2","OAK"
"21041","3","4","NYY"
"21042","0","4","NYY"
"21043","3","4","NYY"
"21044","4","3","OAK"
"21045","0","4","NYY"
"21046","3","4","NYY"
"21047","3","4","NYY"
"21048","3","4","NYY"
"21049","1","4","NYY"
"21050","4","1","OAK"
"21051","1","4","NYY"
"21052","1","4","NYY"
"21053","1","4","NYY"
"21054","4","2","OAK"
"21055","4","0","OAK"
"21056","4","3","OAK"
"21057","1","4","NYY"
"21058","4","2","OAK"
"21059","4","1","OAK"
"21060","4","3","OAK"
"21061","4","3","OAK"
"21062","4","2","OAK"
"21063","1","4","NYY"
"21064","4","2","OAK"
"21065","3","4","NYY"
"21066","1","4","NYY"
"21067","1","4","NYY"
"21068","4","1","OAK"
"21069","3","4","NYY"
"21070","4","3","OAK"
"21071","3","4","NYY"
"21072","3","4","NYY"
"21073","4","1","OAK"
"21074","4","2","OAK"
"21075","1","4","NYY"
"21076","2","4","NYY"
"21077","4","3","OAK"
"21078","4","2","OAK"
"21079","4","3","OAK"
"21080","4","3","OAK"
"21081","3","4","NYY"
"21082","4","0","OAK"
"21083","4","3","OAK"
"21084","4","3","OAK"
"21085","2","4","NYY"
"21086","2","4","NYY"
"21087","2","4","NYY"
"21088","2","4","NYY"
"21089","3","4","NYY"
"21090","2","4","NYY"
"21091","4","3","OAK"
"21092","4","0","OAK"
"21093","0","4","NYY"
"21094","4","1","OAK"
"21095","4","2","OAK"
"21096","4","2","OAK"
"21097","4","3","OAK"
"21098","4","3","OAK"
"21099","0","4","NYY"
"21100","4","3","OAK"
"21101","2","4","NYY"
"21102","0","4","NYY"
"21103","2","4","NYY"
"21104","4","3","OAK"
"21105","4","0","OAK"
"21106","0","4","NYY"
"21107","4","3","OAK"
"21108","4","1","OAK"
"21109","4","1","OAK"
"21110","1","4","NYY"
"21111","4","3","OAK"
"21112","4","3","OAK"
"21113","4","2","OAK"
"21114","0","4","NYY"
"21115","1","4","NYY"
"21116","2","4","NYY"
"21117","4","3","OAK"
"21118","4","2","OAK"
"21119","3","4","NYY"
"21120","0","4","NYY"
"21121","1","4","NYY"
"21122","4","1","OAK"
"21123","4","2","OAK"
"21124","0","4","NYY"
"21125","4","0","OAK"
"21126","0","4","NYY"
"21127","2","4","NYY"
"21128","2","4","NYY"
"21129","0","4","NYY"
"21130","3","4","NYY"
"21131","4","2","OAK"
"21132","4","3","OAK"
"21133","2","4","NYY"
"21134","2","4","NYY"
"21135","4","1","OAK"
"21136","1","4","NYY"
"21137","1","4","NYY"
"21138","0","4","NYY"
"21139","3","4","NYY"
"21140","1","4","NYY"
"21141","3","4","NYY"
"21142","2","4","NYY"
"21143","1","4","NYY"
"21144","4","3","OAK"
"21145","4","3","OAK"
"21146","4","3","OAK"
"21147","3","4","NYY"
"21148","4","2","OAK"
"21149","4","0","OAK"
"21150","4","3","OAK"
"21151","1","4","NYY"
"21152","3","4","NYY"
"21153","1","4","NYY"
"21154","4","2","OAK"
"21155","3","4","NYY"
"21156","4","2","OAK"
"21157","4","0","OAK"
"21158","2","4","NYY"
"21159","3","4","NYY"
"21160","4","3","OAK"
"21161","4","3","OAK"
"21162","3","4","NYY"
"21163","1","4","NYY"
"21164","3","4","NYY"
"21165","4","2","OAK"
"21166","0","4","NYY"
"21167","1","4","NYY"
"21168","4","1","OAK"
"21169","2","4","NYY"
"21170","1","4","NYY"
"21171","2","4","NYY"
"21172","3","4","NYY"
"21173","2","4","NYY"
"21174","4","0","OAK"
"21175","4","2","OAK"
"21176","1","4","NYY"
"21177","0","4","NYY"
"21178","1","4","NYY"
"21179","3","4","NYY"
"21180","4","2","OAK"
"21181","3","4","NYY"
"21182","0","4","NYY"
"21183","2","4","NYY"
"21184","4","2","OAK"
"21185","1","4","NYY"
"21186","3","4","NYY"
"21187","4","2","OAK"
"21188","4","3","OAK"
"21189","1","4","NYY"
"21190","1","4","NYY"
"21191","4","3","OAK"
"21192","1","4","NYY"
"21193","2","4","NYY"
"21194","0","4","NYY"
"21195","3","4","NYY"
"21196","4","2","OAK"
"21197","1","4","NYY"
"21198","4","2","OAK"
"21199","3","4","NYY"
"21200","4","3","OAK"
"21201","4","1","OAK"
"21202","2","4","NYY"
"21203","2","4","NYY"
"21204","4","3","OAK"
"21205","0","4","NYY"
"21206","4","3","OAK"
"21207","1","4","NYY"
"21208","1","4","NYY"
"21209","4","2","OAK"
"21210","4","3","OAK"
"21211","4","2","OAK"
"21212","4","3","OAK"
"21213","2","4","NYY"
"21214","2","4","NYY"
"21215","4","0","OAK"
"21216","3","4","NYY"
"21217","3","4","NYY"
"21218","4","1","OAK"
"21219","3","4","NYY"
"21220","4","3","OAK"
"21221","2","4","NYY"
"21222","3","4","NYY"
"21223","2","4","NYY"
"21224","2","4","NYY"
"21225","4","1","OAK"
"21226","4","3","OAK"
"21227","4","0","OAK"
"21228","1","4","NYY"
"21229","2","4","NYY"
"21230","0","4","NYY"
"21231","4","3","OAK"
"21232","4","2","OAK"
"21233","4","3","OAK"
"21234","4","1","OAK"
"21235","1","4","NYY"
"21236","4","2","OAK"
"21237","3","4","NYY"
"21238","4","3","OAK"
"21239","4","1","OAK"
"21240","4","1","OAK"
"21241","1","4","NYY"
"21242","4","3","OAK"
"21243","4","1","OAK"
"21244","1","4","NYY"
"21245","3","4","NYY"
"21246","4","1","OAK"
"21247","0","4","NYY"
"21248","4","3","OAK"
"21249","4","0","OAK"
"21250","1","4","NYY"
"21251","1","4","NYY"
"21252","2","4","NYY"
"21253","3","4","NYY"
"21254","2","4","NYY"
"21255","4","2","OAK"
"21256","1","4","NYY"
"21257","4","2","OAK"
"21258","4","1","OAK"
"21259","1","4","NYY"
"21260","2","4","NYY"
"21261","1","4","NYY"
"21262","4","1","OAK"
"21263","0","4","NYY"
"21264","1","4","NYY"
"21265","4","2","OAK"
"21266","3","4","NYY"
"21267","2","4","NYY"
"21268","4","2","OAK"
"21269","1","4","NYY"
"21270","1","4","NYY"
"21271","2","4","NYY"
"21272","2","4","NYY"
"21273","1","4","NYY"
"21274","1","4","NYY"
